time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1765497427.937843,forward,-68,-62,341.3125,32,34
1765497427.9879596,forward,-68,-65,341.25,32,34
1765497428.038077,forward,-72,-71,341.25,32,37
1765497428.0882008,forward,-69,-66,341.25,32,35
1765497428.1383219,forward,-69,-70,341.3125,32,37
1765497428.1884406,forward,-70,-70,341.3125,32,37
1765497428.238557,forward,-70,-71,341.4375,31,37
1765497428.2886732,forward,-67,-71,341.625,29,37
1765497428.3388073,forward,-68,-71,341.5625,31,37
1765497428.388926,forward,-68,-72,341.625,31,37
1765497428.4390442,forward,-70,-71,341.75,31,35
1765497428.4891746,forward,-68,-68,341.75,31,34
1765497428.5392916,forward,-68,-68,341.75,31,34
1765497428.5894215,forward,-69,-66,341.75,31,32
1765497428.6395428,forward,-68,-65,341.75,29,32
1765497428.6896598,forward,-68,-65,341.625,31,34
1765497428.7397783,forward,-67,-65,341.5625,32,34
1765497428.7898965,forward,-68,-64,341.5625,31,32
1765497428.8400261,forward,-68,-64,341.5,32,32
1765497428.890144,forward,-68,-64,341.4375,32,34
1765497428.9402614,forward,-69,-65,341.375,32,34
1765497428.9903781,forward,-69,-66,341.375,32,34
1765497429.0404954,forward,-69,-65,341.375,32,34
1765497429.090624,forward,-69,-66,341.375,32,34
1765497429.1407409,forward,-70,-67,341.375,32,34
1765497429.190861,forward,-68,-68,341.375,32,37
1765497429.2409797,forward,-68,-69,341.5,32,37
1765497429.2910962,forward,-72,-75,341.5,31,37
1765497430.3303,forward,-1476,-1475,342.0625,0,0
1765497430.3804176,forward,-60,-66,342.125,25,29
1765497430.4305353,forward,-26,-27,342.3125,13,13
1765497430.4806535,forward,-50,-48,342.25,24,23
1765497430.5307705,forward,-40,-36,342.3125,20,18
1765497430.5809026,forward,-49,-44,342.125,24,22
1765497430.6310225,forward,-40,-36,342.0,21,18
1765497430.6811392,forward,-42,-36,341.8125,23,21
1765497430.7312548,forward,-41,-35,341.75,23,20
1765497430.78137,forward,-43,-39,341.5625,25,22
1765497430.8314977,forward,-42,-38,341.5,25,23
1765497430.8816147,forward,-45,-40,341.375,27,24
1765497430.9317365,forward,-48,-42,341.3125,28,25
1765497430.9818535,forward,-52,-46,341.125,29,27
1765497431.0319703,forward,-53,-48,341.0,29,28
1765497431.082118,forward,-56,-53,340.9375,31,31
1765497431.132242,forward,-58,-55,340.9375,31,32
1765497431.182361,forward,-61,-59,340.9375,32,34
1765497431.2324781,forward,-63,-61,340.9375,31,34
1765497431.2825944,forward,-63,-65,341.0,31,37
1765497431.3327262,forward,-66,-67,341.125,31,37
1765497431.3828442,forward,-66,-68,341.1875,31,37
1765497431.4329686,forward,-68,-70,341.3125,31,37
1765497431.4831054,forward,-72,-71,341.25,32,37
1765497431.533223,forward,-70,-72,341.3125,31,37
1765497431.583355,forward,-70,-70,341.375,32,37
1765497431.633473,forward,-69,-70,341.375,32,37
1765497431.6835907,forward,-71,-71,341.375,32,37
1765497431.7337036,forward,-71,-72,341.375,32,37
1765497431.78382,forward,-71,-71,341.375,32,37
1765497431.8339517,forward,-72,-71,341.3125,32,37
1765497431.8840704,forward,-72,-72,341.3125,32,37
1765497431.9341886,forward,-71,-76,341.375,31,37
1765497431.9843063,forward,-72,-71,341.3125,32,37
1765497432.034422,forward,-71,-71,341.375,32,37
1765497432.084556,forward,-71,-70,341.4375,32,37
1765497432.1346736,forward,-72,-69,341.375,32,35
1765497432.1847904,forward,-71,-70,341.4375,32,37
1765497432.234908,forward,-71,-71,341.5625,32,37
1765497432.2850251,forward,-71,-70,341.5,32,35
1765497432.3351586,forward,-70,-70,341.6875,31,34
1765497432.3852758,forward,-70,-68,341.625,31,34
1765497432.4353912,forward,-69,-68,341.625,31,34
1765497432.4855096,forward,-68,-66,341.6875,31,32
