time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763687795.158383,forward,-20,-20,347.1875,10,15
1763687795.2085004,forward,-20,-19,347.1875,10,15
1763687795.2586167,forward,-19,-20,347.1875,10,15
1763687795.3087282,forward,-18,-19,347.1875,10,15
1763687795.3588395,forward,-20,-20,347.1875,10,15
1763687795.4089706,forward,-19,-21,347.1875,10,15
1763687795.4590993,forward,-20,-19,347.1875,10,15
1763687795.5092132,forward,-20,-20,347.125,10,15
1763687795.5593252,forward,-21,-21,347.0625,10,15
1763687795.6094375,forward,-20,-20,347.0625,10,15
1763687795.6595542,forward,-20,-20,347.0625,10,15
1763687795.709666,forward,-21,-21,347.0,10,15
1763687795.7597773,forward,-20,-21,347.0,10,15
1763687795.809889,forward,-20,-19,347.0,10,15
1763687795.8600016,forward,-20,-20,347.0,10,15
1763687795.9101112,forward,-20,-21,347.0,10,15
1763687795.9602256,forward,-20,-20,347.0625,10,15
1763687796.010339,forward,-19,-20,347.0625,10,15
1763687796.0604513,forward,-20,-20,347.0625,10,15
1763687796.1105626,forward,-21,-21,347.1875,10,15
1763687796.1606736,forward,-19,-21,347.1875,10,15
1763687796.2107847,forward,-20,-20,347.1875,10,15
1763687796.2608962,forward,-20,-22,347.25,10,15
1763687796.311007,forward,-21,-21,347.25,10,15
1763687796.36112,forward,-20,-21,347.25,10,15
1763687796.411232,forward,-20,-21,347.25,10,15
1763687796.4613447,forward,-20,-21,347.3125,10,14
1763687796.5114558,forward,-22,-21,347.3125,10,14
1763687796.5615678,forward,-20,-20,347.3125,10,14
1763687796.611693,forward,-19,-22,347.375,10,13
1763687796.6618066,forward,-20,-20,347.375,10,13
1763687796.7119174,forward,-19,-18,347.375,10,13
1763687796.7620292,forward,-18,-18,347.375,10,12
1763687796.8121414,forward,-19,-16,347.375,10,12
1763687796.8622506,forward,-19,-17,347.375,10,12
1763687796.912361,forward,-18,-17,347.375,10,12
1763687796.9624717,forward,-17,-15,347.3125,10,11
1763687797.0125818,forward,-17,-15,347.3125,10,11
1763687797.0626938,forward,-17,-16,347.1875,10,11
1763687797.1128032,forward,-15,-15,347.25,10,11
1763687797.1629148,forward,-18,-16,347.1875,10,11
1763687797.2130253,forward,-17,-15,347.1875,10,11
1763687797.2631366,forward,-17,-15,347.0625,10,11
1763687797.313249,forward,-16,-17,347.0625,10,11
1763687797.3633597,forward,-16,-16,347.0625,10,11
1763687797.4134722,forward,-18,-16,347.0625,10,11
1763687797.4635842,forward,-17,-16,347.0,10,11
1763687797.5136948,forward,-17,-17,347.0,10,11
1763687797.5638046,forward,-16,-15,347.0625,10,11
1763687797.613916,forward,-17,-17,347.0,10,11
1763687797.664025,forward,-17,-16,347.0,10,11
1763687797.7141373,forward,-17,-16,347.0,10,11
1763687797.764248,forward,-17,-16,347.0,10,11
1763687797.81436,forward,-16,-15,347.0,10,11
1763687797.8644714,forward,-17,-16,347.0,10,11
1763687797.9145799,forward,-18,-17,347.0,10,11
1763687797.964692,forward,-16,-16,347.0,10,11
1763687798.0148056,forward,-16,-15,347.0,10,11
1763687798.0649176,forward,-17,-16,347.0,10,11
1763687798.1150284,forward,-16,-17,347.0,10,11
1763687798.1651418,forward,-18,-16,347.0,10,11
1763687798.2152526,forward,-16,-17,347.0,10,11
1763687798.265364,forward,-17,-17,347.0,10,11
1763687798.3154767,forward,-17,-17,347.0,10,11
1763687798.3655882,forward,-18,-17,347.0,10,11
1763687798.415699,forward,-17,-16,346.9375,10,11
1763687798.4658177,forward,-17,-14,346.9375,10,11
1763687798.515931,forward,-16,-16,346.875,10,11
1763687798.5660439,forward,-16,-15,346.875,10,11
1763687798.6161559,forward,-17,-15,346.875,10,11
1763687798.6662683,forward,-15,-14,346.875,10,11
1763687798.7163804,forward,-15,-14,346.875,10,11
1763687798.766492,forward,-15,-14,346.875,10,11
1763687798.816604,forward,-15,-14,346.875,10,11
1763687798.866716,forward,-15,-14,346.8125,10,11
1763687798.9168243,forward,-14,-14,346.8125,10,11
1763687798.9669363,forward,-14,-13,346.8125,10,11
1763687799.0170493,forward,-16,-16,346.8125,10,11
1763687799.0671616,forward,-16,-15,346.75,10,11
1763687799.1172729,forward,-16,-14,346.6875,10,11
1763687799.1673827,forward,-16,-14,346.6875,10,12
1763687799.2174938,forward,-14,-15,346.625,10,12
1763687799.2676046,forward,-18,-18,346.5625,10,12
1763687799.317717,forward,-18,-16,346.5625,10,13
1763687799.3678308,forward,-17,-15,346.5625,10,13
1763687799.4179428,forward,-17,-17,346.5625,10,13
1763687799.468056,forward,-18,-19,346.5,10,13
1763687799.5181687,forward,-18,-19,346.5625,10,14
1763687799.56828,forward,-18,-17,346.5625,10,14
1763687799.618392,forward,-17,-19,346.5625,10,14
1763687799.668502,forward,-19,-19,346.5625,10,14
1763687799.7186146,forward,-18,-20,346.5625,10,15
1763687799.7687275,forward,-18,-19,346.625,10,15
1763687799.8188396,forward,-18,-20,346.625,10,15
1763687799.8689713,forward,-19,-21,346.625,10,15
1763687799.9190807,forward,-19,-21,346.6875,10,16
1763687799.9691927,forward,-19,-21,346.6875,10,16
1763687800.0193038,forward,-19,-23,346.75,10,16
1763687800.0694144,forward,-20,-22,346.8125,10,16
1763687800.119527,forward,-20,-23,346.875,10,16
1763687800.1696384,forward,-21,-22,346.875,10,16
1763687800.2197504,forward,-21,-21,346.9375,10,16
1763687800.2698624,forward,-20,-21,346.9375,10,16
1763687800.3199723,forward,-21,-22,347.0,10,16
1763687800.3700857,forward,-21,-23,347.0,10,16
1763687800.420197,forward,-20,-21,347.0625,10,16
1763687800.470309,forward,-22,-22,347.0625,10,16
1763687800.5204206,forward,-20,-22,347.125,10,16
1763687800.5705323,forward,-22,-20,347.125,10,16
1763687800.6206436,forward,-20,-20,347.125,10,16
1763687800.670755,forward,-20,-20,347.125,10,16
1763687800.7208683,forward,-20,-20,347.125,10,16
1763687800.7709804,forward,-19,-20,347.125,10,16
1763687800.8210945,forward,-20,-21,347.125,10,16
1763687800.8712058,forward,-20,-21,347.125,10,16
1763687800.9213154,forward,-21,-23,347.125,10,16
1763687800.971426,forward,-19,-20,347.125,10,16
1763687801.0215375,forward,-21,-22,347.0625,10,16
1763687801.071648,forward,-21,-22,347.125,10,16
1763687801.1217754,forward,-21,-21,347.125,10,16
1763687801.17189,forward,-20,-22,347.125,10,16
1763687801.2220037,forward,-21,-22,347.125,10,16
1763687801.2721152,forward,-21,-22,347.125,10,16
1763687801.322228,forward,-20,-22,347.1875,10,16
1763687801.3723402,forward,-21,-21,347.1875,10,16
1763687801.4224517,forward,-22,-22,347.25,10,16
1763687801.4725661,forward,-21,-21,347.3125,10,16
1763687801.5226796,forward,-20,-21,347.25,10,16
1763687801.572792,forward,-20,-23,347.3125,10,15
1763687801.622906,forward,-22,-21,347.375,10,15
1763687801.6730294,forward,-20,-21,347.375,10,15
1763687801.7231429,forward,-21,-20,347.375,10,14
1763687801.7732534,forward,-21,-22,347.375,10,14
1763687801.823366,forward,-20,-19,347.375,10,14
1763687801.8734787,forward,-20,-18,347.375,10,14
1763687801.923587,forward,-20,-19,347.375,10,13
1763687801.9736986,forward,-19,-19,347.375,10,13
1763687802.023811,forward,-20,-18,347.3125,10,13
1763687802.0739214,forward,-19,-17,347.375,10,13
1763687802.1240323,forward,-18,-16,347.3125,10,12
1763687802.1741428,forward,-17,-16,347.375,10,12
1763687802.2242525,forward,-17,-16,347.3125,10,12
1763687802.2743628,forward,-17,-16,347.3125,10,12
1763687802.3244748,forward,-16,-16,347.3125,10,11
1763687802.3745852,forward,-17,-16,347.25,10,11
1763687802.4246948,forward,-17,-16,347.1875,10,11
1763687802.4748065,forward,-17,-15,347.125,10,11
1763687802.524918,forward,-17,-15,347.0625,10,11
1763687802.5750284,forward,-16,-14,347.0625,10,11
1763687802.62514,forward,-17,-16,347.0,10,11
1763687802.6752527,forward,-16,-16,347.0,10,11
1763687802.7253637,forward,-18,-15,346.9375,10,11
1763687802.775475,forward,-17,-17,346.9375,10,11
1763687802.8255868,forward,-18,-16,346.9375,10,11
1763687802.8757076,forward,-17,-16,346.9375,10,11
1763687802.925818,forward,-17,-16,346.875,10,11
1763687802.9759288,forward,-16,-15,346.875,10,11
1763687803.026041,forward,-16,-15,346.875,10,11
1763687803.0761528,forward,-16,-16,346.875,10,11
1763687803.1262648,forward,-17,-17,346.875,10,11
1763687803.176377,forward,-16,-15,346.875,10,11
1763687803.2264888,forward,-16,-17,346.8125,10,11
1763687803.2765996,forward,-18,-17,346.875,10,11
1763687803.326711,forward,-17,-16,346.875,10,11
1763687803.3768232,forward,-16,-18,346.875,10,11
1763687803.4269345,forward,-17,-16,346.875,10,11
1763687803.477047,forward,-17,-17,346.875,10,11
1763687803.527157,forward,-16,-17,346.875,10,11
1763687803.5772705,forward,-17,-17,346.875,10,11
1763687803.6273828,forward,-17,-17,346.875,10,11
1763687803.677496,forward,-17,-17,346.875,10,11
1763687803.7276103,forward,-17,-16,346.875,10,11
1763687803.7777224,forward,-17,-17,346.875,10,11
1763687803.8278348,forward,-17,-17,346.875,10,11
1763687803.8779476,forward,-18,-18,346.875,10,11
1763687803.9280581,forward,-17,-17,346.875,10,11
1763687803.9781713,forward,-18,-16,346.9375,10,11
1763687804.0282817,forward,-16,-17,346.9375,10,11
1763687804.078393,forward,-18,-17,346.875,10,11
1763687804.1285145,forward,-16,-15,346.875,10,11
1763687804.1786268,forward,-17,-15,346.875,10,11
1763687804.2287385,forward,-16,-16,346.875,10,11
1763687804.27885,forward,-16,-16,346.875,10,11
1763687804.3289776,forward,-17,-15,346.8125,10,11
1763687804.3790896,forward,-16,-15,346.75,10,11
1763687804.429203,forward,-16,-14,346.75,10,11
1763687804.4793172,forward,-16,-16,346.75,10,11
1763687804.529428,forward,-18,-18,346.6875,10,11
1763687804.5795393,forward,-16,-15,346.6875,10,12
1763687804.6296518,forward,-18,-15,346.625,10,12
1763687804.6797655,forward,-17,-18,346.625,10,12
1763687804.7298777,forward,-18,-18,346.625,10,13
1763687804.7799907,forward,-19,-18,346.625,10,13
1763687804.8301036,forward,-18,-18,346.625,10,13
1763687804.8802156,forward,-18,-18,346.625,10,14
1763687804.9303236,forward,-18,-22,346.625,10,14
1763687804.9804337,forward,-20,-20,346.625,10,14
1763687805.03056,forward,-18,-18,346.625,10,14
1763687805.0806744,forward,-19,-22,346.6875,10,15
1763687805.1307878,forward,-19,-22,346.6875,10,15
1763687805.1809015,forward,-19,-20,346.6875,10,15
1763687805.2310138,forward,-19,-22,346.6875,10,15
1763687805.2811441,forward,-21,-22,346.75,10,15
1763687805.3312607,forward,-21,-22,346.75,10,15
1763687805.3813736,forward,-21,-20,346.75,10,15
1763687805.4314861,forward,-21,-22,346.8125,10,15
1763687805.4815986,forward,-21,-22,346.8125,10,15
1763687805.531709,forward,-21,-21,346.8125,10,15
1763687805.5818222,forward,-22,-20,346.8125,10,15
1763687805.6319335,forward,-20,-20,346.875,10,15
1763687805.6820447,forward,-20,-20,346.875,10,15
1763687805.7321582,forward,-20,-20,346.875,10,15
1763687805.7822702,forward,-20,-19,346.9375,10,15
1763687805.832386,forward,-18,-19,346.9375,10,15
1763687805.8825028,forward,-20,-19,346.9375,10,15
1763687805.9326172,forward,-21,-22,346.9375,10,15
1763687805.9827266,forward,-19,-19,346.9375,10,15
1763687806.0328395,forward,-20,-21,346.9375,10,15
1763687806.082951,forward,-20,-20,346.9375,10,15
1763687806.1330628,forward,-20,-22,346.875,10,15
1763687806.183175,forward,-20,-19,346.875,10,15
1763687806.233288,forward,-20,-21,346.875,10,15
1763687806.283399,forward,-20,-19,346.8125,10,15
1763687806.3335106,forward,-22,-21,346.8125,10,15
1763687806.3836224,forward,-20,-20,346.8125,10,15
1763687806.4337335,forward,-20,-20,346.75,10,15
1763687806.4838457,forward,-20,-20,346.75,10,15
1763687806.5339575,forward,-20,-20,346.8125,10,15
1763687806.584067,forward,-20,-20,346.8125,10,15
1763687806.6341796,forward,-19,-20,346.8125,10,15
1763687806.6842978,forward,-20,-21,346.875,10,15
1763687806.734411,forward,-20,-21,346.875,10,15
1763687806.7845232,forward,-20,-20,346.9375,10,15
1763687806.8346367,forward,-20,-22,346.9375,10,15
1763687806.8847504,forward,-20,-22,347.0,10,15
1763687806.9348607,forward,-21,-20,347.0,10,15
1763687806.9849715,forward,-20,-22,347.0,10,15
1763687807.035083,forward,-20,-22,347.0625,10,15
1763687807.0851963,forward,-20,-21,347.0625,10,15
1763687807.135316,forward,-21,-20,347.0625,10,15
1763687807.1854303,forward,-20,-22,347.125,10,15
1763687807.2355437,forward,-21,-23,347.125,10,15
1763687807.2856574,forward,-22,-22,347.125,10,15
1763687807.33577,forward,-20,-22,347.1875,10,15
1763687807.3858824,forward,-20,-21,347.1875,10,15
1763687807.4359941,forward,-20,-20,347.25,10,15
1763687807.4861078,forward,-20,-19,347.25,10,15
1763687807.536228,forward,-20,-21,347.25,10,15
1763687807.5863428,forward,-20,-20,347.25,10,15
1763687807.6364596,forward,-20,-19,347.25,10,15
1763687807.686574,forward,-19,-20,347.25,10,15
1763687807.7366855,forward,-20,-21,347.1875,10,15
1763687807.7867992,forward,-21,-21,347.25,10,15
1763687807.8369117,forward,-20,-20,347.25,10,15
1763687807.8870242,forward,-20,-20,347.1875,10,15
1763687807.9371333,forward,-21,-22,347.125,10,15
1763687807.987244,forward,-21,-21,347.1875,10,15
1763687808.0373564,forward,-20,-19,347.1875,10,15
1763687808.0874667,forward,-20,-22,347.125,10,15
1763687808.137578,forward,-21,-22,347.1875,10,15
1763687808.187689,forward,-20,-20,347.25,10,15
1763687808.2378001,forward,-20,-20,347.25,10,15
1763687808.287911,forward,-21,-22,347.25,10,15
1763687808.3380213,forward,-20,-21,347.3125,10,15
1763687808.3881333,forward,-20,-19,347.25,10,15
1763687808.4382446,forward,-20,-22,347.25,10,15
1763687808.488355,forward,-21,-22,347.375,10,14
1763687808.5384657,forward,-20,-21,347.375,10,14
1763687808.5885782,forward,-21,-20,347.375,10,14
1763687808.6386902,forward,-22,-22,347.375,10,13
1763687808.6887994,forward,-20,-20,347.375,10,13
1763687808.7389107,forward,-21,-19,347.375,10,13
1763687808.7890196,forward,-20,-18,347.375,10,13
1763687808.839131,forward,-19,-18,347.375,10,12
1763687808.8892431,forward,-19,-17,347.375,10,12
1763687808.9393513,forward,-19,-17,347.375,10,12
1763687808.9894617,forward,-19,-16,347.375,10,11
1763687809.039576,forward,-17,-14,347.375,10,11
1763687809.0896928,forward,-16,-16,347.3125,10,11
1763687809.1398191,forward,-17,-16,347.3125,10,11
1763687809.1899343,forward,-17,-16,347.3125,10,10
1763687809.2400458,forward,-17,-15,347.3125,10,10
1763687809.290159,forward,-16,-15,347.25,10,10
1763687809.340271,forward,-17,-15,347.25,10,10
1763687809.3903844,forward,-17,-15,347.1875,10,10
1763687809.440497,forward,-16,-14,347.0625,10,10
1763687809.490609,forward,-15,-14,347.0,10,10
1763687809.5407217,forward,-16,-13,347.0,10,10
1763687809.5908349,forward,-16,-15,346.9375,10,10
1763687809.6409466,forward,-16,-16,346.875,10,10
1763687809.6910598,forward,-18,-16,346.875,10,10
1763687809.7411714,forward,-16,-16,346.875,10,10
1763687809.791285,forward,-16,-15,346.8125,10,10
1763687809.8413975,forward,-16,-15,346.8125,10,10
1763687809.891509,forward,-16,-16,346.8125,10,10
1763687809.9416215,forward,-15,-14,346.8125,10,10
1763687809.9917347,forward,-16,-13,346.75,10,10
1763687810.0418475,forward,-16,-16,346.75,10,10
1763687810.0919585,forward,-15,-14,346.75,10,10
1763687810.142076,forward,-16,-16,346.75,10,10
1763687810.192192,forward,-15,-15,346.75,10,10
1763687810.242304,forward,-16,-14,346.6875,10,11
1763687810.2924168,forward,-16,-17,346.75,10,11
1763687810.342543,forward,-16,-17,346.6875,10,11
1763687810.3926563,forward,-17,-17,346.75,10,11
1763687810.442779,forward,-17,-17,346.75,10,11
1763687810.4928937,forward,-17,-17,346.6875,10,11
1763687810.5430071,forward,-17,-17,346.6875,10,11
1763687810.5931199,forward,-17,-18,346.6875,10,12
1763687810.6432323,forward,-18,-17,346.6875,10,12
1763687810.693347,forward,-17,-17,346.6875,10,12
1763687810.7434633,forward,-17,-18,346.75,10,12
1763687810.7935789,forward,-19,-20,346.75,10,12
1763687810.843693,forward,-19,-18,346.75,10,12
1763687810.8938105,forward,-18,-19,346.75,10,12
1763687810.9439256,forward,-18,-19,346.8125,10,12
1763687810.9940414,forward,-19,-18,346.8125,10,12
1763687811.0441558,forward,-19,-17,346.8125,10,12
1763687811.09427,forward,-17,-17,346.8125,10,12
1763687811.1443846,forward,-17,-16,346.75,10,12
1763687811.1945004,forward,-17,-18,346.75,10,12
1763687811.2446148,forward,-18,-16,346.75,10,12
1763687811.2947314,forward,-19,-18,346.6875,10,12
1763687811.3448477,forward,-16,-16,346.6875,10,12
1763687811.3949633,forward,-18,-18,346.6875,10,13
1763687811.4450748,forward,-19,-18,346.625,10,13
1763687811.4951847,forward,-18,-18,346.625,10,13
1763687811.5452967,forward,-19,-18,346.625,10,13
1763687811.5954082,forward,-18,-20,346.5625,10,14
1763687811.6455235,forward,-19,-21,346.5625,10,14
1763687811.6956348,forward,-19,-21,346.5625,10,14
1763687811.7457492,forward,-19,-21,346.625,10,14
1763687811.7958605,forward,-19,-21,346.625,10,15
1763687811.8459728,forward,-20,-21,346.625,10,15
1763687811.8960822,forward,-20,-21,346.6875,10,15
1763687811.9461944,forward,-21,-22,346.6875,10,15
1763687811.9963026,forward,-21,-21,346.6875,10,16
1763687812.0464127,forward,-20,-21,346.6875,10,16
1763687812.096525,forward,-21,-22,346.75,10,16
1763687812.146637,forward,-21,-22,346.75,10,16
1763687812.1967475,forward,-21,-23,346.8125,10,16
1763687812.2468588,forward,-21,-22,346.8125,10,16
1763687812.2969706,forward,-22,-23,346.8125,10,16
1763687812.3470829,forward,-22,-22,346.8125,10,16
1763687812.3971941,forward,-22,-22,346.875,10,16
1763687812.4473052,forward,-22,-22,346.875,10,16
1763687812.4974167,forward,-21,-22,346.875,10,16
1763687812.5475283,forward,-21,-21,346.9375,10,16
1763687812.5976398,forward,-20,-22,347.0,10,16
1763687812.6477509,forward,-22,-20,347.0,10,16
1763687812.6978636,forward,-20,-21,347.0,10,16
1763687812.7479744,forward,-20,-22,347.0,10,16
1763687812.798091,forward,-22,-22,347.0,10,16
1763687812.8482065,forward,-20,-21,347.0625,10,16
1763687812.8983223,forward,-21,-21,347.0,10,16
1763687812.948438,forward,-21,-22,347.0625,10,16
1763687812.9985595,forward,-21,-21,347.0625,10,16
1763687813.0486763,forward,-21,-21,347.0,10,16
1763687813.0987892,forward,-22,-24,347.0,10,16
1763687813.1489036,forward,-22,-22,347.0,10,16
1763687813.1990182,forward,-21,-21,347.0,10,16
1763687813.249132,forward,-22,-22,346.9375,10,16
1763687813.2992449,forward,-21,-22,346.9375,10,16
1763687813.3493567,forward,-20,-22,347.0,10,16
1763687813.399468,forward,-22,-22,347.0,10,16
1763687813.449585,forward,-22,-23,347.0625,10,16
1763687813.4996982,forward,-20,-22,347.125,10,16
1763687813.5498106,forward,-21,-23,347.125,10,16
1763687813.5999212,forward,-21,-23,347.1875,10,16
1763687813.6500332,forward,-22,-22,347.25,10,16
1763687813.700146,forward,-21,-23,347.25,10,16
1763687813.7502573,forward,-21,-23,347.25,10,16
1763687813.800375,forward,-21,-22,347.3125,10,16
1763687813.8504894,forward,-22,-24,347.375,10,16
1763687813.9006047,forward,-22,-23,347.375,10,16
1763687813.9507172,forward,-22,-23,347.4375,10,15
1763687814.0008292,forward,-23,-24,347.4375,10,15
1763687814.050943,forward,-22,-23,347.5,10,15
1763687814.1010554,forward,-22,-20,347.5,10,14
1763687814.1511672,forward,-21,-21,347.5625,10,14
1763687814.201281,forward,-20,-21,347.5625,10,14
1763687814.2513933,forward,-20,-18,347.5625,10,14
1763687814.3015049,forward,-20,-19,347.5625,10,13
1763687814.3516166,forward,-19,-20,347.5625,10,13
1763687814.4017286,forward,-20,-20,347.5,10,13
1763687814.4518402,forward,-19,-18,347.5,10,12
1763687814.5019534,forward,-19,-19,347.5,10,12
1763687814.552066,forward,-20,-19,347.5,10,12
1763687814.602176,forward,-18,-18,347.4375,10,12
1763687814.6522865,forward,-20,-18,347.375,10,11
1763687814.7023988,forward,-18,-18,347.375,10,11
1763687814.7525108,forward,-19,-18,347.3125,10,11
1763687814.8026245,forward,-19,-18,347.3125,10,11
1763687814.8527405,forward,-19,-17,347.3125,10,10
1763687814.9028585,forward,-19,-17,347.3125,10,10
1763687814.952969,forward,-18,-15,347.3125,10,10
1763687815.0030787,forward,-18,-16,347.3125,10,9
1763687815.0531905,forward,-18,-16,347.25,10,9
1763687815.1033013,forward,-16,-15,347.3125,10,9
1763687815.1534138,forward,-17,-14,347.25,10,9
1763687815.2035239,forward,-16,-14,347.25,10,9
1763687815.2536361,forward,-16,-15,347.25,10,9
1763687815.3037481,forward,-17,-15,347.25,10,9
1763687815.3538609,forward,-16,-16,347.25,10,9
1763687815.4039876,forward,-16,-14,347.25,10,9
1763687815.4540775,forward,-16,-14,347.25,10,9
1763687815.5041895,forward,-17,-15,347.1875,10,9
1763687815.5543015,forward,-17,-15,347.1875,10,9
1763687815.6044137,forward,-17,-15,347.1875,10,9
1763687815.654524,forward,-17,-14,347.125,10,9
1763687815.704635,forward,-16,-15,347.125,10,9
1763687815.7547472,forward,-17,-16,347.125,10,9
1763687815.8048599,forward,-16,-15,347.0625,10,9
1763687815.8549721,forward,-14,-15,347.0625,10,9
1763687815.905088,forward,-15,-14,347.0,10,9
1763687815.9552019,forward,-14,-13,347.0,10,9
1763687816.0053186,forward,-15,-15,347.0625,10,9
1763687816.0554333,forward,-14,-12,347.0,10,9
1763687816.10555,forward,-13,-13,346.9375,10,9
1763687816.1556675,forward,-14,-13,346.9375,10,9
1763687816.2057836,forward,-15,-14,346.9375,10,9
1763687816.255901,forward,-16,-14,346.9375,10,9
1763687816.3060195,forward,-15,-14,346.8125,10,9
1763687816.3561354,forward,-14,-15,346.8125,10,9
1763687816.4062514,forward,-14,-13,346.8125,10,9
1763687816.4563775,forward,-16,-15,346.75,10,9
1763687816.5064948,forward,-15,-14,346.6875,10,9
1763687816.556611,forward,-16,-13,346.5625,10,9
1763687816.6067271,forward,-14,-12,346.5,10,10
1763687816.6568437,forward,-14,-13,346.5,10,10
1763687816.706959,forward,-15,-15,346.4375,10,10
1763687816.757074,forward,-17,-16,346.4375,10,11
1763687816.807189,forward,-17,-16,346.375,10,11
1763687816.8573055,forward,-16,-16,346.375,10,11
1763687816.9074228,forward,-17,-17,346.375,10,12
1763687816.9575348,forward,-17,-17,346.375,10,12
1763687817.0076454,forward,-18,-16,346.375,10,12
1763687817.0577567,forward,-16,-16,346.375,10,12
1763687817.1078677,forward,-19,-19,346.375,10,13
1763687817.1579785,forward,-18,-19,346.375,10,13
1763687817.2080905,forward,-18,-19,346.375,10,13
1763687817.258204,forward,-18,-18,346.375,10,13
1763687817.30832,forward,-19,-20,346.375,10,14
1763687817.3584328,forward,-18,-20,346.375,10,14
1763687817.4085457,forward,-19,-21,346.375,10,14
1763687817.4586573,forward,-19,-22,346.4375,10,14
1763687817.5087712,forward,-19,-22,346.4375,10,15
1763687817.5588818,forward,-20,-22,346.5,10,15
1763687817.6089842,forward,-19,-22,346.5,10,15
1763687817.6590948,forward,-21,-22,346.5625,10,16
1763687817.709206,forward,-21,-22,346.5625,10,16
1763687817.7593172,forward,-21,-24,346.625,10,16
1763687817.8094301,forward,-21,-22,346.625,10,16
1763687817.8595414,forward,-22,-24,346.6875,10,17
1763687817.9096527,forward,-22,-22,346.75,10,17
1763687817.959766,forward,-21,-24,346.75,10,17
1763687818.009876,forward,-23,-23,346.8125,10,17
1763687818.0599868,forward,-21,-23,346.8125,10,17
1763687818.1100981,forward,-22,-21,346.8125,10,17
1763687818.1602104,forward,-22,-25,346.875,10,17
