time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763696195.1314929,forward,-62,-67,307.875,25,35
1763696195.1816063,forward,-60,-67,308.0,25,35
1763696195.2317202,forward,-60,-67,308.1875,25,35
1763696195.281829,forward,-61,-67,308.3125,25,35
1763696195.3319402,forward,-60,-67,308.5,25,34
1763696195.3820527,forward,-59,-68,308.75,25,34
1763696195.4321656,forward,-59,-65,308.875,25,34
1763696195.4822767,forward,-61,-65,308.9375,25,34
1763696195.5323906,forward,-60,-65,309.125,25,32
1763696195.582504,forward,-59,-64,309.1875,25,32
1763696195.6326175,forward,-60,-62,309.1875,25,32
1763696195.6827285,forward,-59,-62,309.25,25,30
1763696195.7328396,forward,-58,-61,309.25,25,30
1763696195.782951,forward,-58,-59,309.25,25,30
1763696195.8330634,forward,-58,-60,309.25,25,30
1763696195.8831754,forward,-58,-60,309.3125,25,28
1763696195.9332888,forward,-58,-58,309.25,25,28
1763696195.983401,forward,-58,-57,309.1875,25,28
1763696196.033515,forward,-62,-56,309.0625,25,26
1763696196.083627,forward,-56,-54,309.0,25,26
1763696196.13374,forward,-57,-53,308.9375,25,26
1763696196.183852,forward,-56,-54,308.75,25,26
1763696196.2339633,forward,-56,-52,308.625,25,25
1763696196.2840724,forward,-56,-53,308.625,25,25
1763696196.334184,forward,-55,-52,308.6875,25,25
1763696196.384296,forward,-56,-51,308.625,25,24
1763696196.4344096,forward,-55,-52,308.625,25,24
1763696196.4845223,forward,-53,-54,308.6875,25,24
1763696196.5346336,forward,-52,-50,308.6875,25,23
1763696196.5847447,forward,-52,-48,308.625,25,23
1763696196.634857,forward,-53,-48,308.5625,25,23
1763696196.6849697,forward,-52,-48,308.4375,25,23
1763696196.7350814,forward,-52,-48,308.375,25,22
1763696196.7851934,forward,-52,-47,308.25,25,22
1763696196.835305,forward,-52,-46,308.1875,25,22
1763696196.8854413,forward,-51,-46,308.0625,25,22
1763696196.9355536,forward,-52,-46,307.9375,25,22
1763696196.985666,forward,-51,-47,307.875,25,22
1763696197.0357785,forward,-51,-46,307.75,25,22
1763696197.085896,forward,-51,-47,307.6875,25,22
1763696197.1360207,forward,-51,-47,307.5625,25,22
1763696197.1861348,forward,-52,-46,307.4375,25,22
1763696197.2362454,forward,-52,-46,307.25,25,23
1763696197.2863555,forward,-52,-47,307.125,25,23
1763696197.336466,forward,-50,-49,306.9375,25,23
1763696197.3865767,forward,-52,-47,306.8125,25,25
1763696197.4366884,forward,-51,-49,306.6875,25,25
1763696197.4867997,forward,-52,-50,306.625,25,25
1763696197.5369108,forward,-53,-50,306.5625,25,27
1763696197.5870218,forward,-53,-53,306.5625,25,27
1763696197.6371336,forward,-53,-53,306.5625,25,27
1763696197.6872451,forward,-55,-55,306.625,25,29
1763696197.7373645,forward,-53,-56,306.75,25,29
1763696197.7874517,forward,-54,-58,306.9375,25,29
1763696197.8375657,forward,-60,-57,307.0,25,30
1763696197.88768,forward,-56,-58,306.9375,25,30
1763696197.937796,forward,-56,-59,306.9375,25,30
1763696197.987908,forward,-58,-61,307.0625,25,31
1763696198.0380514,forward,-57,-59,307.0,25,31
1763696198.0881708,forward,-57,-59,307.0,25,31
1763696198.1382835,forward,-57,-60,307.0625,25,31
1763696198.188398,forward,-58,-64,307.0,25,32
1763696198.2385106,forward,-58,-62,307.0625,25,32
1763696198.288622,forward,-59,-62,307.125,25,32
1763696198.3387327,forward,-58,-62,307.1875,25,32
1763696198.3888445,forward,-59,-63,307.1875,25,33
1763696198.4389563,forward,-59,-63,307.1875,25,33
1763696198.4890716,forward,-59,-63,307.25,25,33
1763696198.5391824,forward,-59,-63,307.25,25,33
1763696198.5892937,forward,-60,-64,307.3125,25,34
1763696198.6394053,forward,-60,-64,307.3125,25,34
1763696198.6895185,forward,-60,-64,307.5,25,34
1763696198.73963,forward,-60,-66,307.625,25,35
1763696198.7897415,forward,-60,-66,307.75,25,35
1763696198.8398523,forward,-58,-69,308.0625,25,35
1763696198.8899648,forward,-59,-67,308.25,25,35
1763696198.9400783,forward,-60,-67,308.4375,25,34
1763696198.9901917,forward,-61,-66,308.5,25,34
1763696199.0403037,forward,-60,-65,308.6875,25,34
1763696199.0904148,forward,-60,-66,308.75,25,34
1763696199.1405263,forward,-60,-65,308.8125,25,33
1763696199.1906374,forward,-60,-65,308.9375,25,33
1763696199.2407477,forward,-59,-64,308.9375,25,33
1763696199.290856,forward,-59,-64,309.0,25,33
1763696199.340967,forward,-60,-64,309.0625,25,31
1763696199.3910787,forward,-60,-64,309.125,25,31
1763696199.4411905,forward,-60,-62,309.125,25,31
1763696199.4913018,forward,-60,-60,309.0,25,31
1763696199.5414135,forward,-58,-60,308.9375,25,30
1763696199.5915256,forward,-62,-60,309.0625,25,30
1763696199.6416388,forward,-58,-60,309.0,25,30
1763696199.69175,forward,-59,-59,308.9375,25,29
1763696199.7418616,forward,-59,-59,308.9375,25,29
1763696199.7919736,forward,-59,-58,309.0,25,29
1763696199.8420863,forward,-57,-63,309.0625,25,27
1763696199.8921974,forward,-58,-54,309.125,25,27
1763696199.9423091,forward,-56,-55,309.1875,25,27
1763696199.9924207,forward,-56,-58,309.1875,25,25
1763696200.0425334,forward,-56,-55,309.1875,25,25
1763696200.0926447,forward,-56,-52,309.1875,25,25
1763696200.142758,forward,-56,-52,309.125,25,23
1763696200.1928687,forward,-54,-49,309.0625,25,23
1763696200.24298,forward,-55,-48,308.875,25,23
1763696200.2930887,forward,-53,-48,308.75,25,22
1763696200.3431993,forward,-52,-47,308.6875,25,22
1763696200.3933094,forward,-51,-47,308.5625,25,22
1763696200.4434197,forward,-51,-46,308.5,25,22
1763696200.4935315,forward,-52,-47,308.375,25,21
1763696200.5436444,forward,-52,-46,308.25,25,21
1763696200.5937552,forward,-52,-46,308.1875,25,21
1763696200.6438673,forward,-52,-45,308.0,25,21
1763696200.6939785,forward,-51,-44,307.75,25,21
1763696200.744091,forward,-50,-45,307.625,25,21
1763696200.7942266,forward,-50,-44,307.4375,25,21
1763696200.8443391,forward,-51,-45,307.25,25,21
1763696200.8944516,forward,-50,-44,307.125,25,22
1763696200.944565,forward,-51,-45,307.0,25,22
1763696200.9946773,forward,-51,-47,306.875,25,22
1763696201.0447903,forward,-50,-46,306.875,25,24
1763696201.0949028,forward,-52,-48,306.8125,25,24
1763696201.1450145,forward,-50,-50,306.8125,25,24
1763696201.1951277,forward,-49,-50,306.9375,25,24
1763696201.2452407,forward,-51,-51,306.9375,25,26
1763696201.295351,forward,-51,-50,306.875,25,26
1763696201.3454618,forward,-51,-53,306.875,25,26
1763696201.3955739,forward,-56,-57,307.0,25,27
1763696201.4456847,forward,-50,-50,307.0,25,27
1763696201.4957972,forward,-54,-57,306.9375,25,27
1763696201.5459075,forward,-54,-50,306.9375,25,27
1763696201.5960188,forward,-55,-54,306.8125,25,29
1763696201.6461313,forward,-55,-54,306.8125,25,29
1763696201.696243,forward,-55,-58,306.8125,25,29
1763696201.7463565,forward,-55,-58,306.8125,25,29
1763696201.796469,forward,-56,-58,306.8125,25,31
1763696201.846582,forward,-60,-64,306.875,25,31
1763696201.896695,forward,-56,-61,306.875,25,31
1763696201.9468067,forward,-58,-60,306.875,25,33
1763696201.9969187,forward,-59,-61,306.8125,25,33
1763696202.0470307,forward,-58,-63,306.9375,25,33
1763696202.097143,forward,-59,-63,307.0625,25,34
1763696202.147254,forward,-59,-64,307.0625,25,34
1763696202.1973774,forward,-60,-64,307.125,25,34
1763696202.2474906,forward,-60,-66,307.1875,25,35
1763696202.2975988,forward,-59,-67,307.375,25,35
1763696202.3477113,forward,-58,-67,307.75,25,35
1763696202.397824,forward,-59,-66,307.875,25,35
1763696202.4479349,forward,-60,-67,308.125,25,35
1763696202.4980454,forward,-61,-67,308.125,25,35
1763696202.5481584,forward,-60,-67,308.25,25,35
1763696202.5982711,forward,-58,-67,308.5,25,34
1763696202.6483858,forward,-60,-64,308.5,25,34
1763696202.698498,forward,-60,-65,308.5625,25,34
1763696202.7486105,forward,-60,-66,308.625,25,33
1763696202.7987216,forward,-60,-66,308.75,25,33
1763696202.8488333,forward,-60,-65,308.8125,25,33
1763696202.898947,forward,-60,-64,308.875,25,33
1763696202.9490597,forward,-59,-64,308.9375,25,32
1763696202.9991727,forward,-60,-63,308.875,25,32
1763696203.0492852,forward,-60,-62,308.875,25,32
1763696203.0993972,forward,-58,-63,308.875,25,32
1763696203.1495092,forward,-60,-62,309.0,25,31
1763696203.1996224,forward,-60,-62,308.9375,25,31
1763696203.2497344,forward,-59,-61,309.0,25,31
1763696203.2998428,forward,-59,-62,309.0625,25,29
1763696203.3499553,forward,-58,-60,309.125,25,29
1763696203.4000654,forward,-57,-57,309.25,25,29
1763696203.4501772,forward,-57,-58,309.375,25,29
1763696203.500288,forward,-56,-59,309.4375,25,27
1763696203.5504005,forward,-58,-57,309.5,25,27
1763696203.600513,forward,-58,-55,309.5,25,27
1763696203.650625,forward,-60,-59,309.5,25,25
1763696203.7007387,forward,-56,-52,309.4375,25,25
1763696203.7508519,forward,-55,-51,309.3125,25,25
1763696203.8009708,forward,-54,-51,309.25,25,25
1763696203.8510861,forward,-54,-51,309.125,25,23
1763696203.9011986,forward,-53,-51,309.125,25,23
1763696203.9513116,forward,-54,-48,309.0625,25,23
1763696204.0014267,forward,-53,-50,308.9375,25,23
1763696204.0515385,forward,-53,-48,308.875,25,22
1763696204.1016521,forward,-53,-48,308.6875,25,22
1763696204.1517646,forward,-53,-47,308.5625,25,22
1763696204.2018766,forward,-53,-47,308.4375,25,22
1763696204.2519906,forward,-51,-46,308.25,25,22
1763696204.3020992,forward,-52,-47,308.125,25,22
1763696204.3522096,forward,-52,-46,308.0,25,22
1763696204.4023204,forward,-52,-47,307.8125,25,22
1763696204.452432,forward,-52,-46,307.8125,25,22
1763696204.5025423,forward,-53,-46,307.6875,25,22
1763696204.5526536,forward,-53,-46,307.625,25,22
1763696204.6027646,forward,-50,-48,307.625,25,23
1763696204.6528776,forward,-49,-47,307.625,25,23
1763696204.7029893,forward,-50,-48,307.625,25,23
1763696204.7531037,forward,-51,-49,307.5625,25,23
1763696204.8032165,forward,-51,-48,307.5625,25,24
1763696204.8533287,forward,-53,-50,307.625,25,24
1763696204.9034402,forward,-51,-51,307.625,25,24
1763696204.9535518,forward,-53,-49,307.5,25,25
1763696205.0036638,forward,-52,-50,307.4375,25,25
1763696205.053776,forward,-52,-51,307.375,25,25
1763696205.1038873,forward,-53,-51,307.25,25,25
1763696205.1540003,forward,-53,-52,307.1875,25,26
1763696205.2041137,forward,-53,-54,307.125,25,26
1763696205.2542262,forward,-53,-53,307.125,25,26
1763696205.3043342,forward,-55,-54,307.125,25,26
1763696205.3544464,forward,-55,-54,307.0625,25,27
1763696205.4045572,forward,-59,-57,307.0,25,27
1763696205.454668,forward,-56,-54,306.9375,25,27
1763696205.5047808,forward,-56,-56,306.8125,25,29
1763696205.554893,forward,-56,-57,306.8125,25,29
1763696205.6050053,forward,-54,-58,306.8125,25,29
1763696205.6551182,forward,-57,-57,306.75,25,29
1763696205.705232,forward,-59,-59,306.6875,25,31
1763696205.7553449,forward,-58,-59,306.6875,25,31
1763696205.8054588,forward,-56,-62,306.9375,25,31
1763696205.8555708,forward,-58,-60,307.0625,25,32
1763696205.905683,forward,-58,-61,307.1875,25,32
1763696205.9557955,forward,-58,-63,307.3125,25,32
1763696206.0059083,forward,-57,-64,307.4375,25,32
1763696206.056021,forward,-60,-62,307.5,25,33
1763696206.106135,forward,-59,-63,307.625,25,33
1763696206.156246,forward,-58,-63,307.6875,25,33
1763696206.2063572,forward,-59,-64,307.625,25,33
1763696206.2564695,forward,-60,-65,307.6875,25,34
1763696206.3065786,forward,-60,-65,307.75,25,34
1763696206.3566904,forward,-60,-66,307.8125,25,34
1763696206.406804,forward,-60,-67,307.9375,25,34
1763696206.4569178,forward,-60,-66,308.0,25,34
1763696206.5070293,forward,-60,-66,308.0625,25,34
1763696206.5571434,forward,-61,-66,308.0625,25,34
1763696206.607257,forward,-61,-66,308.1875,25,34
1763696206.6573708,forward,-61,-65,308.3125,25,34
1763696206.7074504,forward,-60,-66,308.375,25,34
1763696206.757564,forward,-61,-66,308.375,25,33
1763696206.8076859,forward,-61,-66,308.5,25,33
1763696206.8577976,forward,-59,-64,308.625,25,33
1763696206.9079106,forward,-59,-64,308.8125,25,33
1763696206.9580243,forward,-59,-65,309.0,25,32
1763696207.008137,forward,-59,-65,309.1875,25,32
1763696207.05825,forward,-60,-63,309.25,25,32
1763696207.108362,forward,-59,-62,309.3125,25,32
1763696207.1584759,forward,-59,-62,309.375,25,30
1763696207.2085953,forward,-63,-65,309.5,25,30
1763696207.2587194,forward,-58,-60,309.5,25,30
1763696207.3088307,forward,-58,-56,309.375,25,28
1763696207.3589442,forward,-58,-58,309.375,25,28
1763696207.4090571,forward,-58,-58,309.375,25,28
1763696207.4591713,forward,-57,-57,309.375,25,28
1763696207.5092833,forward,-57,-57,309.3125,25,26
1763696207.559396,forward,-57,-54,309.25,25,26
1763696207.60951,forward,-58,-54,309.1875,25,26
1763696207.6596222,forward,-56,-57,309.0625,25,24
1763696207.709734,forward,-56,-52,309.0,25,24
1763696207.7598448,forward,-56,-50,308.875,25,24
1763696207.809956,forward,-56,-50,308.75,25,23
1763696207.8600693,forward,-55,-49,308.5625,25,23
1763696207.9101825,forward,-55,-49,308.375,25,23
1763696207.9603024,forward,-54,-49,308.375,25,22
1763696208.0104146,forward,-50,-46,308.375,25,22
1763696208.0605261,forward,-51,-46,308.3125,25,22
1763696208.110639,forward,-50,-47,308.3125,25,21
1763696208.1607516,forward,-51,-45,308.3125,25,21
1763696208.2108636,forward,-52,-45,308.3125,25,21
1763696208.260975,forward,-52,-46,308.25,25,21
1763696208.3110845,forward,-51,-46,308.1875,25,21
1763696208.3611968,forward,-51,-44,308.0625,25,21
1763696208.4113102,forward,-49,-44,307.9375,25,21
1763696208.4614208,forward,-50,-45,307.8125,25,21
1763696208.5115325,forward,-50,-45,307.6875,25,22
