time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763696318.595622,forward,-59,-59,127.0,25,27
1763696318.6457322,forward,-57,-54,126.875,25,27
1763696318.6958413,forward,-56,-55,126.8125,25,25
1763696318.7459545,forward,-57,-54,126.8125,25,25
1763696318.796066,forward,-56,-52,126.6875,25,25
1763696318.8461769,forward,-55,-51,126.625,25,25
1763696318.8962896,forward,-54,-51,126.625,25,23
1763696318.9463992,forward,-54,-50,126.5625,25,23
1763696318.9965134,forward,-55,-48,126.4375,25,23
1763696319.0466256,forward,-54,-49,126.3125,25,23
1763696319.0967383,forward,-53,-48,126.125,25,22
1763696319.1468503,forward,-53,-48,125.9375,25,22
1763696319.1969633,forward,-52,-47,125.875,25,22
1763696319.2470756,forward,-52,-47,125.6875,25,22
1763696319.2971876,forward,-52,-46,125.5,25,22
1763696319.3472998,forward,-52,-46,125.3125,25,22
1763696319.3974438,forward,-51,-46,125.25,25,22
1763696319.447555,forward,-51,-47,125.1875,25,22
1763696319.4976633,forward,-51,-46,125.25,25,22
1763696319.5477746,forward,-51,-47,125.25,25,22
1763696319.5978858,forward,-52,-47,125.25,25,22
1763696319.6479964,forward,-53,-47,125.1875,25,22
1763696319.6981056,forward,-53,-47,125.0625,25,23
1763696319.7482185,forward,-49,-48,125.125,25,23
1763696319.7983303,forward,-49,-48,125.1875,25,23
1763696319.848441,forward,-51,-49,125.125,25,23
1763696319.8985505,forward,-51,-48,125.0,25,24
1763696319.9486632,forward,-50,-48,124.875,25,24
1763696319.9987757,forward,-52,-48,124.8125,25,24
1763696320.0488846,forward,-51,-53,124.8125,25,25
1763696320.098995,forward,-52,-51,124.75,25,25
1763696320.149107,forward,-51,-48,124.6875,25,25
1763696320.1992197,forward,-52,-50,124.6875,25,25
1763696320.2493305,forward,-53,-51,124.625,25,26
1763696320.2994435,forward,-54,-51,124.5625,25,26
1763696320.349554,forward,-55,-52,124.5,25,26
1763696320.399666,forward,-58,-56,124.375,25,28
1763696320.4497766,forward,-54,-54,124.25,25,28
1763696320.499885,forward,-54,-56,124.25,25,28
1763696320.5499976,forward,-55,-56,124.25,25,30
1763696320.600116,forward,-56,-57,124.125,25,30
1763696320.6502275,forward,-56,-58,124.0,25,30
1763696320.700338,forward,-56,-59,124.0625,25,30
1763696320.7504506,forward,-58,-60,124.1875,25,32
1763696320.800562,forward,-57,-60,124.3125,25,32
1763696320.8506732,forward,-59,-61,124.4375,25,32
1763696320.9007838,forward,-58,-62,124.5,25,33
1763696320.9508948,forward,-58,-63,124.6875,25,33
1763696321.0010066,forward,-58,-64,124.75,25,33
1763696321.051118,forward,-58,-62,124.9375,25,33
1763696321.1012297,forward,-59,-62,125.0625,25,34
1763696321.1513433,forward,-58,-63,125.0,25,34
1763696321.2014575,forward,-59,-64,125.0625,25,34
1763696321.2515686,forward,-59,-65,125.125,25,34
1763696321.3016808,forward,-59,-65,125.25,25,34
1763696321.351794,forward,-59,-64,125.375,25,34
1763696321.4019065,forward,-60,-66,125.5,25,34
1763696321.452019,forward,-59,-65,125.5625,25,34
1763696321.5021274,forward,-60,-64,125.5625,25,34
1763696321.5522387,forward,-60,-65,125.625,25,34
1763696321.602351,forward,-60,-65,125.6875,25,34
1763696321.6524634,forward,-59,-65,125.8125,25,33
1763696321.7025762,forward,-60,-64,125.75,25,33
1763696321.7526882,forward,-63,-68,125.8125,25,33
1763696321.8028123,forward,-56,-60,125.875,25,32
1763696321.8529263,forward,-63,-63,126.125,25,32
1763696321.9030385,forward,-55,-67,126.25,25,32
1763696321.9531507,forward,-61,-63,126.375,25,31
1763696322.0032644,forward,-59,-58,126.5,25,31
1763696322.053378,forward,-58,-61,126.625,25,31
1763696322.1034915,forward,-57,-59,126.75,25,31
1763696322.1536067,forward,-58,-60,126.75,25,29
1763696322.2037194,forward,-62,-63,126.6875,25,29
1763696322.253832,forward,-58,-58,126.75,25,29
1763696322.3039634,forward,-57,-57,126.75,25,27
1763696322.3540795,forward,-57,-57,126.8125,25,27
1763696322.4041927,forward,-56,-55,126.75,25,27
