time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763696471.119381,forward,-70,-70,308.9375,30,34
1763696471.1694944,forward,-70,-70,309.0,30,34
1763696471.219608,forward,-70,-70,308.9375,30,34
1763696471.2697222,forward,-70,-70,309.1875,30,34
1763696471.3198352,forward,-69,-69,309.125,30,34
1763696471.3699474,forward,-74,-73,309.0625,30,34
1763696471.420062,forward,-69,-69,309.0,30,34
1763696471.4701772,forward,-70,-69,309.0,30,34
1763696471.520292,forward,-70,-69,309.0,30,34
1763696471.5704072,forward,-69,-70,309.0,30,34
1763696471.6205225,forward,-69,-71,309.0,30,34
1763696471.6706378,forward,-70,-71,308.9375,30,34
1763696471.7207534,forward,-70,-68,308.875,30,34
1763696471.7708683,forward,-70,-69,308.75,30,34
1763696471.8209841,forward,-70,-69,308.8125,30,34
1763696471.8710961,forward,-69,-69,308.6875,30,34
1763696471.9212098,forward,-70,-69,308.5625,30,36
1763696471.971321,forward,-69,-71,308.625,30,36
1763696472.021434,forward,-70,-73,308.75,30,36
1763696472.071548,forward,-70,-72,308.875,30,36
1763696472.1216602,forward,-72,-72,308.9375,30,36
1763696472.1717744,forward,-70,-72,309.0625,30,36
1763696472.2218852,forward,-70,-73,309.1875,30,36
1763696472.2719963,forward,-69,-72,309.25,30,34
1763696472.3221092,forward,-71,-69,309.125,30,34
1763696472.3722217,forward,-71,-70,309.125,30,34
1763696472.4223347,forward,-70,-70,309.0625,30,34
1763696472.4724472,forward,-69,-69,309.0625,30,34
1763696472.5225606,forward,-69,-70,309.0625,30,34
1763696472.5726752,forward,-70,-70,309.0625,30,34
1763696472.6227887,forward,-70,-69,309.0,30,34
1763696472.6729002,forward,-69,-68,308.9375,30,34
1763696472.7230127,forward,-70,-69,308.875,30,34
1763696472.7731256,forward,-69,-69,308.875,30,34
1763696472.823238,forward,-70,-69,308.75,30,34
1763696472.8733501,forward,-70,-69,308.8125,30,34
1763696472.923463,forward,-69,-70,308.875,30,34
1763696472.9735742,forward,-69,-70,308.9375,30,34
1763696473.0236862,forward,-70,-70,309.0,30,34
1763696473.0737977,forward,-70,-70,309.0625,30,34
1763696473.1239128,forward,-69,-70,309.1875,30,34
1763696473.174027,forward,-74,-69,309.3125,30,32
1763696473.22414,forward,-69,-67,309.1875,30,32
1763696473.2742546,forward,-69,-66,309.0625,30,32
1763696473.3243685,forward,-70,-67,309.0,30,32
1763696473.3744771,forward,-69,-66,308.9375,30,32
1763696473.4245903,forward,-68,-68,309.0,30,32
1763696473.4747038,forward,-68,-67,308.9375,30,32
1763696473.5248191,forward,-69,-67,308.875,30,32
1763696473.5749347,forward,-68,-65,308.75,30,32
1763696473.625048,forward,-70,-70,308.625,30,32
1763696473.675161,forward,-67,-66,308.5,30,32
1763696473.7252748,forward,-69,-67,308.4375,30,34
1763696473.7753882,forward,-69,-66,308.25,30,34
1763696473.8255007,forward,-68,-69,308.25,30,34
1763696473.8756304,forward,-70,-69,308.375,30,34
1763696473.925745,forward,-68,-70,308.4375,30,36
1763696473.9758594,forward,-70,-72,308.4375,30,36
1763696474.0259762,forward,-69,-74,308.5625,30,36
1763696474.076089,forward,-70,-74,308.6875,30,36
1763696474.126203,forward,-71,-72,308.875,30,36
1763696474.1763296,forward,-70,-72,308.875,30,36
1763696474.2264433,forward,-70,-71,308.75,30,36
1763696474.2765563,forward,-72,-72,308.8125,30,36
1763696474.326669,forward,-70,-73,308.8125,30,36
1763696474.3767796,forward,-70,-74,308.9375,30,36
1763696474.426895,forward,-71,-73,308.875,30,36
1763696474.4770074,forward,-71,-73,308.875,30,36
1763696474.5271218,forward,-72,-71,308.875,30,36
1763696474.5772383,forward,-70,-72,308.8125,30,36
1763696474.6273546,forward,-71,-72,308.875,30,36
1763696474.6774557,forward,-70,-73,308.8125,30,36
1763696474.7275686,forward,-71,-72,308.75,30,36
1763696474.7776816,forward,-72,-73,308.875,30,36
1763696474.827794,forward,-70,-73,309.0,30,36
1763696474.8779082,forward,-71,-72,309.0625,30,36
1763696474.928021,forward,-75,-72,309.125,30,36
1763696474.9781332,forward,-70,-74,309.3125,30,36
1763696475.0282452,forward,-71,-72,309.3125,30,34
1763696475.078359,forward,-70,-70,309.375,30,34
1763696475.1284716,forward,-71,-70,309.3125,30,34
1763696475.1785848,forward,-70,-68,309.25,30,34
1763696475.2286994,forward,-69,-70,309.1875,30,32
1763696475.2788115,forward,-69,-68,309.1875,30,32
1763696475.3289247,forward,-70,-68,309.125,30,32
1763696475.3790374,forward,-69,-72,309.0625,30,32
1763696475.4291484,forward,-69,-65,308.9375,30,32
1763696475.4792614,forward,-69,-66,308.875,30,32
1763696475.529375,forward,-69,-66,308.75,30,32
1763696475.5794888,forward,-68,-65,308.6875,30,32
1763696475.6296015,forward,-68,-65,308.5625,30,32
1763696475.6797166,forward,-69,-65,308.4375,30,32
1763696475.729832,forward,-68,-67,308.4375,30,34
1763696475.7799485,forward,-67,-67,308.5,30,34
1763696475.8300617,forward,-69,-70,308.5625,30,34
1763696475.8801742,forward,-69,-69,308.75,30,34
1763696475.9302888,forward,-68,-70,308.875,30,34
1763696475.9804025,forward,-68,-69,308.8125,30,34
1763696476.0305166,forward,-70,-69,308.8125,30,34
1763696476.08063,forward,-69,-69,308.75,30,34
1763696476.130742,forward,-69,-70,308.6875,30,34
1763696476.1808562,forward,-69,-70,308.6875,30,34
1763696476.2309687,forward,-69,-71,308.75,30,34
1763696476.2810826,forward,-70,-69,308.6875,30,34
1763696476.3311956,forward,-70,-70,308.75,30,34
1763696476.3813086,forward,-70,-68,308.5625,30,34
1763696476.431419,forward,-70,-69,308.5,30,36
1763696476.4815314,forward,-70,-71,308.4375,30,36
1763696476.5316448,forward,-70,-72,308.5,30,36
1763696476.5817587,forward,-70,-70,308.4375,30,36
1763696476.631871,forward,-70,-72,308.4375,30,38
1763696476.681984,forward,-76,-74,308.5,30,38
1763696476.732096,forward,-70,-76,308.625,30,38
1763696476.7822106,forward,-72,-80,308.75,30,38
1763696476.8323238,forward,-70,-77,309.0,30,38
1763696476.882441,forward,-71,-75,309.0625,30,38
1763696476.9325542,forward,-72,-75,309.25,30,38
1763696476.982668,forward,-67,-70,309.25,30,36
1763696477.0327811,forward,-72,-74,309.25,30,36
1763696477.0828962,forward,-71,-73,309.3125,30,36
1763696477.13301,forward,-75,-80,309.3125,30,34
1763696477.1831229,forward,-71,-72,309.3125,30,34
1763696477.233238,forward,-71,-70,309.3125,30,34
1763696477.2833507,forward,-71,-68,309.25,30,34
1763696477.3334663,forward,-70,-69,309.1875,30,32
1763696477.3835788,forward,-70,-69,309.125,30,32
1763696477.4336908,forward,-69,-67,309.0625,30,32
1763696477.4838028,forward,-70,-66,308.9375,30,32
1763696477.5339181,forward,-69,-66,308.8125,30,32
1763696477.58403,forward,-69,-67,308.875,30,32
1763696477.6341414,forward,-68,-66,308.875,30,32
1763696477.6842544,forward,-69,-66,308.875,30,32
1763696477.734366,forward,-67,-67,309.0625,30,32
1763696477.7844772,forward,-66,-67,309.0625,30,32
1763696477.8345895,forward,-68,-66,309.0625,30,32
1763696477.8847034,forward,-68,-66,309.0,30,32
1763696477.9348166,forward,-68,-66,308.9375,30,32
1763696477.9849296,forward,-68,-65,308.9375,30,32
1763696478.0350428,forward,-68,-66,308.9375,30,32
1763696478.085155,forward,-67,-67,308.875,30,32
1763696478.1352673,forward,-68,-68,308.8125,30,32
1763696478.185381,forward,-69,-66,308.75,30,32
1763696478.2354965,forward,-68,-66,308.625,30,32
1763696478.2856095,forward,-69,-65,308.5625,30,32
1763696478.3357224,forward,-69,-66,308.4375,30,32
1763696478.3858354,forward,-68,-66,308.4375,30,34
1763696478.4359488,forward,-68,-67,308.3125,30,34
1763696478.4860613,forward,-74,-72,308.1875,30,34
1763696478.5361726,forward,-69,-70,308.1875,30,36
1763696478.5862837,forward,-69,-70,308.25,30,36
1763696478.636395,forward,-69,-72,308.375,30,36
1763696478.686507,forward,-69,-74,308.625,30,36
1763696478.7366183,forward,-69,-73,308.75,30,36
1763696478.78673,forward,-71,-73,308.75,30,36
1763696478.8368416,forward,-71,-73,308.875,30,36
1763696478.8869538,forward,-71,-72,308.875,30,36
1763696478.9370823,forward,-71,-71,308.8125,30,36
1763696478.987199,forward,-69,-73,308.875,30,36
1763696479.0373132,forward,-71,-74,308.875,30,36
1763696479.08747,forward,-71,-72,308.9375,30,36
1763696479.137582,forward,-71,-72,308.9375,30,36
1763696479.1876981,forward,-71,-73,308.875,30,36
1763696479.2378204,forward,-71,-73,308.875,30,36
1763696479.287934,forward,-71,-72,308.875,30,36
1763696479.3380485,forward,-70,-71,308.9375,30,36
1763696479.3881598,forward,-72,-72,308.875,30,36
1763696479.4382746,forward,-70,-73,308.8125,30,36
1763696479.4883864,forward,-72,-73,308.875,30,36
1763696479.5384989,forward,-71,-72,308.9375,30,36
1763696479.5886116,forward,-70,-74,309.1875,30,36
1763696479.6387236,forward,-69,-72,309.375,30,36
1763696479.688837,forward,-71,-72,309.3125,30,36
1763696479.738949,forward,-71,-73,309.4375,30,34
1763696479.7890613,forward,-71,-72,309.5,30,34
1763696479.8391736,forward,-71,-69,309.4375,30,34
1763696479.889288,forward,-69,-70,309.4375,30,32
1763696479.939403,forward,-69,-70,309.375,30,32
1763696479.9895194,forward,-70,-68,309.375,30,32
1763696480.039634,forward,-70,-65,309.25,30,32
1763696480.0897486,forward,-69,-67,309.1875,30,30
1763696480.1398616,forward,-69,-66,309.0,30,30
1763696480.189975,forward,-70,-64,308.875,30,30
1763696480.2400904,forward,-73,-68,308.8125,30,30
1763696480.2902026,forward,-68,-61,308.625,30,30
1763696480.3403225,forward,-68,-63,308.5,30,30
1763696480.3904352,forward,-68,-64,308.5,30,30
1763696480.4405482,forward,-67,-63,308.4375,30,32
1763696480.4906614,forward,-66,-64,308.4375,30,32
1763696480.5407746,forward,-65,-67,308.5625,30,32
1763696480.590889,forward,-65,-66,308.625,30,32
1763696480.641004,forward,-68,-67,308.625,30,32
1763696480.6911185,forward,-69,-66,308.6875,30,32
1763696480.7412322,forward,-68,-67,308.625,30,32
1763696480.7913442,forward,-69,-65,308.5625,30,34
1763696480.8414588,forward,-68,-67,308.4375,30,34
1763696480.8915722,forward,-68,-70,308.4375,30,34
1763696480.9416852,forward,-68,-70,308.375,30,34
1763696480.9917974,forward,-70,-69,308.3125,30,36
1763696481.0419097,forward,-69,-70,308.3125,30,36
1763696481.0920243,forward,-69,-73,308.3125,30,36
1763696481.1421359,forward,-71,-72,308.3125,30,38
1763696481.192249,forward,-71,-74,308.3125,30,38
1763696481.2423606,forward,-70,-74,308.375,30,38
1763696481.292474,forward,-72,-75,308.4375,30,38
1763696481.3425856,forward,-72,-75,308.5,30,40
1763696481.3926978,forward,-72,-76,308.5625,30,40
1763696481.442809,forward,-70,-78,308.8125,30,40
1763696481.4929256,forward,-72,-80,309.0625,30,40
1763696481.5430377,forward,-72,-79,309.25,30,40
1763696481.593151,forward,-73,-79,309.3125,30,40
1763696481.6432657,forward,-72,-79,309.5,30,38
1763696481.693378,forward,-72,-77,309.625,30,38
1763696481.7434897,forward,-73,-77,309.625,30,38
1763696481.7936037,forward,-72,-77,309.6875,30,38
1763696481.8437166,forward,-72,-74,309.75,30,36
1763696481.8938305,forward,-71,-74,309.75,30,36
1763696481.9439425,forward,-71,-74,309.75,30,36
1763696481.9940565,forward,-77,-78,309.75,30,34
1763696482.0441692,forward,-72,-72,309.75,30,34
1763696482.0942814,forward,-70,-69,309.6875,30,34
1763696482.1443963,forward,-71,-70,309.625,30,34
1763696482.194509,forward,-70,-69,309.5625,30,32
1763696482.244623,forward,-71,-69,309.5625,30,32
1763696482.2947354,forward,-70,-67,309.5625,30,32
1763696482.3448472,forward,-69,-67,309.6875,30,32
1763696482.3949614,forward,-68,-66,309.75,30,30
1763696482.4450743,forward,-68,-66,309.75,30,30
1763696482.4951885,forward,-68,-65,309.6875,30,30
1763696482.5453014,forward,-69,-65,309.6875,30,30
1763696482.5954156,forward,-68,-65,309.5625,30,28
1763696482.6455283,forward,-67,-63,309.5,30,28
1763696482.6956406,forward,-67,-61,309.375,30,28
1763696482.745752,forward,-67,-61,309.3125,30,28
1763696482.795865,forward,-65,-61,309.125,30,28
1763696482.8459795,forward,-67,-61,309.0,30,28
1763696482.896095,forward,-65,-61,308.875,30,28
1763696482.9462101,forward,-67,-61,308.8125,30,28
1763696482.9963224,forward,-67,-61,308.5625,30,28
1763696483.0464356,forward,-66,-60,308.4375,30,28
1763696483.09655,forward,-66,-60,308.3125,30,30
1763696483.1466632,forward,-65,-62,308.1875,30,30
1763696483.1967752,forward,-68,-63,308.0625,30,30
1763696483.24689,forward,-66,-63,308.0,30,32
1763696483.2970018,forward,-66,-64,308.0,30,32
1763696483.3471155,forward,-64,-67,308.125,30,32
1763696483.3972254,forward,-66,-67,308.25,30,34
1763696483.447339,forward,-68,-67,308.25,30,34
1763696483.4974568,forward,-69,-69,308.3125,30,34
1763696483.5475695,forward,-69,-70,308.375,30,36
1763696483.597682,forward,-69,-71,308.3125,30,36
1763696483.6477928,forward,-69,-72,308.3125,30,36
1763696483.697905,forward,-70,-74,308.25,30,38
1763696483.7480195,forward,-70,-75,308.3125,30,38
1763696483.798131,forward,-76,-79,308.375,30,38
1763696483.8482428,forward,-72,-75,308.4375,30,40
1763696483.898357,forward,-72,-77,308.5,30,40
1763696483.948472,forward,-71,-78,308.4375,30,40
1763696483.998585,forward,-73,-79,308.5,30,40
1763696484.0486968,forward,-72,-79,308.625,30,40
1763696484.09881,forward,-72,-78,308.75,30,40
1763696484.1489227,forward,-73,-79,308.8125,30,40
1763696484.1990352,forward,-73,-79,308.9375,30,40
1763696484.249149,forward,-71,-80,309.25,30,40
1763696484.2992759,forward,-72,-80,309.5,30,40
1763696484.34939,forward,-72,-79,309.6875,30,40
1763696484.3995047,forward,-73,-78,309.8125,30,38
1763696484.4496248,forward,-73,-78,309.9375,30,38
1763696484.4997396,forward,-72,-77,310.0625,30,38
1763696484.5498545,forward,-72,-76,310.0625,30,38
1763696484.5999687,forward,-72,-75,310.0625,30,35
1763696484.6500819,forward,-71,-74,310.0625,30,35
1763696484.7001932,forward,-71,-71,310.0,30,35
1763696484.750306,forward,-72,-72,310.0625,30,32
1763696484.8004203,forward,-71,-70,310.0625,30,32
1763696484.850533,forward,-71,-67,309.875,30,32
1763696484.9006448,forward,-69,-67,309.75,30,32
1763696484.950759,forward,-69,-67,309.75,30,30
1763696485.0008721,forward,-69,-65,309.625,30,30
1763696485.050985,forward,-70,-62,309.4375,30,30
1763696485.1010993,forward,-73,-64,309.4375,30,28
1763696485.1512115,forward,-66,-63,309.5,30,28
1763696485.2013254,forward,-66,-59,309.5,30,28
1763696485.2514381,forward,-66,-65,309.4375,30,26
1763696485.3015513,forward,-65,-60,309.375,30,26
1763696485.3516643,forward,-61,-53,309.375,30,26
1763696485.4017787,forward,-66,-57,309.25,30,26
1763696485.4518907,forward,-65,-58,309.0625,30,26
1763696485.5020025,forward,-63,-57,308.9375,30,26
1763696485.5521173,forward,-68,-61,308.8125,30,26
1763696485.6022305,forward,-64,-57,308.625,30,26
1763696485.652349,forward,-62,-57,308.5,30,26
1763696485.7024674,forward,-64,-57,308.4375,30,26
1763696485.7525852,forward,-63,-58,308.3125,30,28
1763696485.8027022,forward,-64,-58,308.1875,30,28
1763696485.8528302,forward,-65,-61,308.0625,30,28
1763696485.90295,forward,-64,-59,307.9375,30,30
1763696485.9530702,forward,-65,-62,307.8125,30,30
1763696486.0031881,forward,-66,-62,307.6875,30,30
1763696486.0533085,forward,-67,-64,307.5,30,33
1763696486.1034248,forward,-66,-66,307.4375,30,33
1763696486.1535425,forward,-64,-66,307.5625,30,33
1763696486.2036588,forward,-66,-68,307.625,30,33
1763696486.2537751,forward,-68,-68,307.6875,30,36
1763696486.303892,forward,-68,-69,307.75,30,36
1763696486.354009,forward,-70,-72,307.8125,30,36
1763696486.404124,forward,-68,-73,307.9375,30,38
1763696486.4542413,forward,-70,-75,307.9375,30,38
1763696486.5043535,forward,-70,-76,307.875,30,38
1763696486.5544682,forward,-72,-77,308.0,30,40
1763696486.6045825,forward,-72,-76,307.9375,30,40
1763696486.6546965,forward,-72,-77,308.0625,30,40
1763696486.704809,forward,-72,-79,308.125,30,40
1763696486.7549222,forward,-72,-80,308.3125,30,42
1763696486.805047,forward,-78,-80,308.3125,30,42
1763696486.8551607,forward,-73,-81,308.4375,30,42
1763696486.905278,forward,-73,-82,308.6875,30,42
1763696486.9553947,forward,-74,-82,308.8125,30,42
1763696487.0055125,forward,-74,-82,308.875,30,42
1763696487.0556314,forward,-72,-83,309.1875,30,42
1763696487.1057491,forward,-72,-82,309.4375,30,40
1763696487.155867,forward,-73,-82,309.6875,30,40
1763696487.2059844,forward,-73,-80,309.9375,30,40
1763696487.2560968,forward,-74,-84,310.0625,30,37
1763696487.3062108,forward,-73,-79,310.1875,30,37
1763696487.3563297,forward,-72,-76,310.3125,30,37
1763696487.406443,forward,-71,-74,310.25,30,34
1763696487.4565558,forward,-72,-72,310.1875,30,34
1763696487.5066726,forward,-72,-71,310.1875,30,34
1763696487.55679,forward,-70,-70,310.1875,30,34
1763696487.606908,forward,-70,-69,310.1875,30,31
1763696487.6570256,forward,-70,-68,310.0625,30,31
1763696487.707143,forward,-70,-66,309.9375,30,31
1763696487.757261,forward,-69,-66,309.75,30,29
1763696487.807377,forward,-70,-63,309.8125,30,29
1763696487.857495,forward,-69,-61,309.5625,30,29
1763696487.907612,forward,-69,-62,309.3125,30,29
1763696487.957728,forward,-66,-62,309.4375,30,27
1763696488.0078442,forward,-65,-60,309.4375,30,27
1763696488.0579603,forward,-64,-58,309.375,30,27
1763696488.1080773,forward,-65,-59,309.3125,30,25
1763696488.158194,forward,-66,-58,309.3125,30,25
1763696488.2083116,forward,-66,-56,309.25,30,25
1763696488.2584307,forward,-64,-57,309.125,30,25
1763696488.3085492,forward,-64,-55,308.9375,30,25
1763696488.3586662,forward,-62,-55,308.75,30,25
1763696488.4087837,forward,-62,-55,308.5625,30,25
1763696488.458901,forward,-63,-55,308.375,30,25
1763696488.509018,forward,-62,-55,308.25,30,27
1763696488.5591357,forward,-67,-57,308.125,30,27
1763696488.6092534,forward,-62,-62,308.0625,30,27
1763696488.6593664,forward,-64,-59,307.9375,30,29
1763696488.7094805,forward,-65,-59,307.8125,30,29
1763696488.759593,forward,-61,-58,307.6875,30,29
1763696488.8097093,forward,-64,-66,307.5625,30,32
1763696488.859836,forward,-66,-59,307.4375,30,32
1763696488.9099486,forward,-67,-66,307.25,30,32
1763696488.960061,forward,-66,-65,307.25,30,32
1763696489.010174,forward,-69,-70,307.375,30,35
1763696489.060287,forward,-67,-68,307.375,30,35
1763696489.1103983,forward,-68,-69,307.4375,30,35
1763696489.16051,forward,-68,-71,307.5625,30,35
1763696489.2106228,forward,-69,-72,307.625,30,38
1763696489.260737,forward,-69,-74,307.625,30,38
1763696489.31085,forward,-70,-76,307.8125,30,38
1763696489.3609762,forward,-71,-76,307.875,30,38
1763696489.4110928,forward,-72,-75,307.875,30,40
1763696489.461203,forward,-72,-74,307.875,30,40
1763696489.5113153,forward,-71,-78,307.9375,30,40
1763696489.5614283,forward,-71,-80,308.0,30,40
1763696489.611543,forward,-73,-80,308.125,30,42
1763696489.6616535,forward,-73,-78,308.1875,30,42
1763696489.7117655,forward,-73,-82,308.375,30,42
1763696489.761878,forward,-73,-81,308.5,30,42
1763696489.8119903,forward,-73,-82,308.625,30,42
1763696489.8621047,forward,-73,-82,308.75,30,42
1763696489.912218,forward,-72,-83,309.0625,30,42
1763696489.9623306,forward,-72,-81,309.3125,30,40
1763696490.0124435,forward,-73,-81,309.5625,30,40
1763696490.0625558,forward,-74,-80,309.6875,30,40
1763696490.1126668,forward,-73,-80,309.875,30,38
1763696490.162781,forward,-73,-79,310.0,30,38
1763696490.2128944,forward,-71,-76,310.1875,30,38
1763696490.2630084,forward,-72,-75,310.125,30,35
1763696490.313122,forward,-78,-75,310.125,30,35
1763696490.3632383,forward,-72,-72,310.1875,30,35
1763696490.4133518,forward,-70,-71,310.1875,30,32
1763696490.4634652,forward,-70,-75,310.125,30,32
1763696490.513577,forward,-70,-68,310.0625,30,32
1763696490.5636892,forward,-71,-68,309.9375,30,29
1763696490.6138015,forward,-70,-66,309.9375,30,29
1763696490.6639144,forward,-65,-57,309.8125,30,29
1763696490.7140272,forward,-69,-66,309.5625,30,29
1763696490.7641392,forward,-73,-61,309.4375,30,27
1763696490.8142524,forward,-65,-59,309.4375,30,27
1763696490.8643649,forward,-64,-58,309.375,30,27
1763696490.914479,forward,-65,-59,309.3125,30,27
1763696490.9645915,forward,-65,-59,309.3125,30,25
1763696491.014704,forward,-65,-58,309.3125,30,25
1763696491.0648172,forward,-66,-56,309.25,30,25
1763696491.1149287,forward,-64,-57,309.125,30,25
1763696491.165042,forward,-63,-56,308.9375,30,25
1763696491.2151554,forward,-63,-55,308.6875,30,25
1763696491.2652686,forward,-62,-54,308.5,30,25
1763696491.3153815,forward,-63,-56,308.375,30,27
1763696491.3654945,forward,-63,-56,308.25,30,27
1763696491.4156058,forward,-62,-59,308.125,30,27
1763696491.465719,forward,-64,-59,308.0625,30,27
1763696491.5158315,forward,-65,-58,307.9375,30,29
1763696491.5659435,forward,-66,-60,307.8125,30,29
1763696491.6160572,forward,-65,-62,307.625,30,29
