time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763695897.6617084,forward,-30,-30,312.375,15,16
1763695897.7118204,forward,-31,-27,312.3125,15,16
1763695897.7619312,forward,-30,-28,312.25,15,16
1763695897.81204,forward,-29,-28,312.25,15,16
1763695897.862151,forward,-31,-28,312.1875,15,16
1763695897.9122608,forward,-29,-30,312.125,15,16
1763695897.9623773,forward,-31,-29,312.0625,15,16
1763695898.012494,forward,-30,-28,312.0,15,16
1763695898.0626094,forward,-30,-28,311.9375,15,16
1763695898.1127274,forward,-31,-28,311.8125,15,16
1763695898.162845,forward,-30,-29,311.8125,15,16
1763695898.2129595,forward,-30,-28,311.6875,15,16
1763695898.2631505,forward,-31,-27,311.625,15,17
1763695898.3132904,forward,-29,-29,311.5625,15,17
1763695898.3634193,forward,-30,-28,311.5,15,17
1763695898.4135616,forward,-30,-29,311.4375,15,17
1763695898.463676,forward,-31,-30,311.375,15,18
1763695898.5137866,forward,-31,-30,311.25,15,18
1763695898.563904,forward,-31,-31,311.25,15,18
1763695898.6140149,forward,-31,-30,311.1875,15,18
1763695898.6641269,forward,-31,-31,311.125,15,19
1763695898.7142403,forward,-31,-31,311.125,15,19
1763695898.7643526,forward,-31,-32,311.1875,15,19
1763695898.814464,forward,-31,-32,311.1875,15,20
1763695898.8645818,forward,-32,-34,311.25,15,20
1763695898.9146962,forward,-32,-34,311.375,15,20
1763695898.9648097,forward,-31,-33,311.4375,15,20
1763695899.0149221,forward,-32,-33,311.5,15,21
1763695899.0650375,forward,-32,-33,311.5625,15,21
1763695899.1151485,forward,-32,-35,311.625,15,21
1763695899.1652596,forward,-36,-36,311.6875,15,22
1763695899.2153707,forward,-33,-36,311.75,15,22
1763695899.2654834,forward,-34,-35,311.6875,15,22
1763695899.3155956,forward,-34,-36,311.8125,15,22
1763695899.3657055,forward,-33,-35,311.875,15,22
1763695899.4158173,forward,-33,-36,311.9375,15,22
1763695899.4659307,forward,-33,-34,311.9375,15,22
1763695899.5160425,forward,-34,-34,311.9375,15,22
1763695899.5661535,forward,-33,-35,311.9375,15,22
1763695899.6162667,forward,-34,-38,311.9375,15,22
1763695899.6663806,forward,-33,-36,311.9375,15,22
1763695899.7164938,forward,-34,-36,311.9375,15,22
1763695899.7666047,forward,-35,-36,312.0,15,22
1763695899.8167171,forward,-33,-35,312.0,15,22
1763695899.866829,forward,-34,-36,312.0,15,22
1763695899.916942,forward,-34,-35,312.0,15,22
1763695899.967055,forward,-34,-36,312.0625,15,22
1763695900.0171707,forward,-34,-36,312.0625,15,22
1763695900.0672839,forward,-33,-35,312.0625,15,22
1763695900.1174269,forward,-35,-36,312.0625,15,22
1763695900.1675384,forward,-34,-35,312.0625,15,22
1763695900.2176507,forward,-34,-35,312.0,15,22
1763695900.267763,forward,-34,-36,312.125,15,22
1763695900.3178842,forward,-33,-35,312.0,15,22
1763695900.3679962,forward,-34,-36,312.125,15,22
1763695900.418112,forward,-34,-35,312.0625,15,22
1763695900.468225,forward,-35,-36,312.125,15,22
1763695900.518338,forward,-34,-34,312.0625,15,22
1763695900.5684512,forward,-34,-35,312.0625,15,22
1763695900.6185641,forward,-34,-35,312.0625,15,22
1763695900.6686754,forward,-34,-35,312.0625,15,22
1763695900.718792,forward,-34,-36,312.125,15,22
1763695900.7689114,forward,-34,-36,312.1875,15,22
1763695900.8190258,forward,-34,-36,312.25,15,22
1763695900.8691394,forward,-32,-35,312.4375,15,21
1763695900.9192514,forward,-36,-35,312.4375,15,21
1763695900.969364,forward,-33,-35,312.5625,15,21
1763695901.0194764,forward,-33,-35,312.625,15,20
1763695901.0695899,forward,-34,-35,312.6875,15,20
1763695901.1197028,forward,-33,-34,312.75,15,20
1763695901.1698158,forward,-33,-33,312.6875,15,20
1763695901.219927,forward,-33,-33,312.6875,15,19
1763695901.2700396,forward,-32,-32,312.6875,15,19
1763695901.320152,forward,-32,-31,312.6875,15,19
1763695901.370263,forward,-31,-33,312.6875,15,18
1763695901.4203753,forward,-32,-30,312.5625,15,18
1763695901.4704878,forward,-32,-32,312.5625,15,18
1763695901.5206017,forward,-31,-30,312.5625,15,18
1763695901.570715,forward,-31,-32,312.5625,15,17
1763695901.620828,forward,-31,-30,312.5,15,17
1763695901.6709402,forward,-31,-30,312.5,15,17
1763695901.721053,forward,-31,-30,312.4375,15,17
1763695901.7711647,forward,-31,-30,312.5,15,16
1763695901.8212764,forward,-32,-28,312.4375,15,16
1763695901.8713946,forward,-30,-29,312.375,15,16
1763695901.9215088,forward,-30,-29,312.375,15,15
1763695901.9716215,forward,-29,-28,312.3125,15,15
1763695902.0217352,forward,-31,-28,312.3125,15,15
1763695902.0718484,forward,-29,-27,312.1875,15,15
1763695902.1219597,forward,-30,-29,312.125,15,15
1763695902.1720731,forward,-30,-26,312.0625,15,15
1763695902.222185,forward,-29,-26,312.0,15,15
1763695902.2722957,forward,-29,-28,311.9375,15,15
1763695902.3224058,forward,-29,-25,311.875,15,15
1763695902.3725133,forward,-28,-28,311.8125,15,15
1763695902.4226246,forward,-29,-27,311.75,15,15
1763695902.472737,forward,-29,-26,311.625,15,15
1763695902.5228486,forward,-29,-28,311.625,15,16
1763695902.5729606,forward,-30,-26,311.4375,15,16
1763695902.6230726,forward,-30,-28,311.5,15,16
1763695902.6731853,forward,-30,-28,311.375,15,16
1763695902.7232978,forward,-31,-29,311.375,15,17
1763695902.7734084,forward,-30,-30,311.375,15,17
1763695902.8235195,forward,-30,-28,311.375,15,17
1763695902.8736317,forward,-30,-31,311.4375,15,17
1763695902.923744,forward,-31,-30,311.4375,15,18
1763695902.9738555,forward,-28,-30,311.5,15,18
1763695903.0239675,forward,-28,-31,311.5625,15,18
1763695903.074079,forward,-30,-31,311.625,15,18
1763695903.1241932,forward,-30,-32,311.6875,15,19
1763695903.174305,forward,-31,-32,311.6875,15,19
1763695903.224415,forward,-29,-34,311.875,15,19
1763695903.274527,forward,-32,-33,311.875,15,19
1763695903.3246386,forward,-32,-33,311.9375,15,19
1763695903.3747473,forward,-32,-32,311.875,15,19
1763695903.424872,forward,-32,-31,311.875,15,19
1763695903.4749854,forward,-32,-31,311.9375,15,19
1763695903.5250971,forward,-31,-31,311.875,15,19
1763695903.5752077,forward,-31,-31,311.875,15,19
1763695903.6253197,forward,-32,-32,311.8125,15,19
1763695903.6754298,forward,-31,-32,311.8125,15,19
1763695903.725542,forward,-32,-32,311.8125,15,19
1763695903.7756553,forward,-31,-34,311.8125,15,19
1763695903.8257673,forward,-32,-31,311.8125,15,19
1763695903.8758798,forward,-32,-33,311.8125,15,19
1763695903.9259915,forward,-32,-32,311.75,15,19
1763695903.976104,forward,-32,-32,311.75,15,19
1763695904.0262172,forward,-33,-32,311.75,15,19
1763695904.0763288,forward,-35,-34,311.75,15,19
1763695904.1264422,forward,-32,-34,311.75,15,19
1763695904.1765573,forward,-32,-32,311.6875,15,20
1763695904.2266712,forward,-34,-33,311.6875,15,20
1763695904.2767816,forward,-32,-33,311.6875,15,20
1763695904.3268955,forward,-33,-33,311.625,15,20
1763695904.3770046,forward,-33,-33,311.625,15,21
1763695904.4271169,forward,-32,-34,311.5625,15,21
1763695904.477229,forward,-32,-34,311.6875,15,21
1763695904.5273411,forward,-34,-36,311.5625,15,22
1763695904.577448,forward,-34,-36,311.6875,15,22
1763695904.6275587,forward,-34,-34,311.5625,15,22
1763695904.677671,forward,-34,-35,311.625,15,22
1763695904.7277937,forward,-35,-35,311.5625,15,23
1763695904.777905,forward,-34,-36,311.625,15,23
1763695904.8280177,forward,-35,-36,311.625,15,23
1763695904.8781376,forward,-34,-37,311.6875,15,23
1763695904.9282508,forward,-34,-37,311.75,15,23
1763695904.9783645,forward,-32,-37,311.9375,15,23
1763695905.0284762,forward,-34,-37,312.0,15,23
1763695905.0785868,forward,-34,-38,312.125,15,23
1763695905.1286995,forward,-35,-38,312.1875,15,23
1763695905.1788123,forward,-35,-39,312.3125,15,23
1763695905.2289252,forward,-34,-39,312.375,15,23
1763695905.2790365,forward,-36,-37,312.4375,15,23
1763695905.3291485,forward,-34,-36,312.4375,15,22
1763695905.3792582,forward,-35,-35,312.4375,15,22
1763695905.4293702,forward,-33,-36,312.5625,15,22
1763695905.47948,forward,-34,-34,312.5625,15,22
1763695905.5295913,forward,-34,-36,312.625,15,21
1763695905.5797067,forward,-34,-35,312.5625,15,21
1763695905.6298182,forward,-33,-34,312.5625,15,21
1763695905.6799312,forward,-33,-35,312.5625,15,21
1763695905.7300434,forward,-33,-34,312.5625,15,20
1763695905.780155,forward,-34,-34,312.5625,15,20
1763695905.8302684,forward,-35,-36,312.5625,15,20
1763695905.8803809,forward,-33,-32,312.5,15,19
1763695905.9304914,forward,-33,-33,312.5,15,19
1763695905.980604,forward,-32,-32,312.4375,15,19
1763695906.030716,forward,-32,-33,312.5,15,19
1763695906.080826,forward,-33,-32,312.5,15,18
1763695906.1309378,forward,-32,-32,312.4375,15,18
1763695906.1810503,forward,-33,-31,312.4375,15,18
1763695906.231162,forward,-32,-29,312.3125,15,18
1763695906.2812762,forward,-31,-32,312.25,15,18
1763695906.3313897,forward,-32,-30,312.125,15,18
1763695906.3814983,forward,-31,-31,312.1875,15,18
1763695906.431611,forward,-32,-30,312.125,15,18
1763695906.4817233,forward,-31,-30,312.0625,15,18
1763695906.5318356,forward,-31,-31,312.0,15,18
1763695906.5819476,forward,-32,-28,311.875,15,18
1763695906.6320605,forward,-32,-32,311.875,15,18
1763695906.6821737,forward,-32,-30,311.8125,15,18
1763695906.7322862,forward,-32,-30,311.8125,15,18
1763695906.7823973,forward,-31,-31,311.8125,15,18
1763695906.8325107,forward,-32,-31,311.8125,15,18
1763695906.8826234,forward,-31,-30,311.875,15,18
1763695906.9327364,forward,-31,-30,311.875,15,18
1763695906.9828506,forward,-30,-30,311.9375,15,18
1763695907.0329614,forward,-30,-31,312.0,15,18
1763695907.0830736,forward,-31,-31,312.0625,15,18
1763695907.1331863,forward,-31,-32,312.0625,15,18
1763695907.1832995,forward,-34,-32,312.0625,15,18
1763695907.2334113,forward,-31,-32,312.125,15,18
1763695907.2835233,forward,-32,-32,312.125,15,18
1763695907.3336358,forward,-32,-30,312.0625,15,18
1763695907.3837447,forward,-31,-30,312.0,15,18
1763695907.4338567,forward,-31,-30,312.0625,15,18
1763695907.4839704,forward,-30,-29,312.0,15,18
1763695907.5340827,forward,-31,-31,312.0625,15,18
1763695907.5841951,forward,-31,-29,312.0,15,18
1763695907.634309,forward,-30,-33,311.9375,15,18
1763695907.6844215,forward,-32,-31,311.9375,15,18
1763695907.734533,forward,-30,-30,311.9375,15,18
1763695907.7846467,forward,-32,-31,311.875,15,18
1763695907.8347592,forward,-31,-31,311.875,15,18
1763695907.8848722,forward,-31,-31,311.875,15,18
1763695907.9349833,forward,-31,-31,311.8125,15,18
1763695907.985096,forward,-31,-31,311.875,15,18
1763695908.035208,forward,-32,-31,311.8125,15,18
1763695908.0853198,forward,-31,-31,311.75,15,18
1763695908.1354325,forward,-31,-31,311.8125,15,18
1763695908.1855443,forward,-32,-32,311.75,15,18
1763695908.2356558,forward,-31,-31,311.75,15,18
1763695908.2857687,forward,-32,-30,311.6875,15,19
1763695908.3358836,forward,-31,-31,311.625,15,19
1763695908.3859928,forward,-32,-31,311.5625,15,19
1763695908.436105,forward,-32,-32,311.5625,15,19
1763695908.4862313,forward,-32,-33,311.5625,15,20
1763695908.5363522,forward,-32,-31,311.5625,15,20
1763695908.5864663,forward,-32,-33,311.5625,15,20
1763695908.636581,forward,-32,-31,311.4375,15,21
1763695908.686693,forward,-33,-33,311.4375,15,21
1763695908.7368066,forward,-33,-33,311.375,15,21
1763695908.7869186,forward,-34,-34,311.375,15,22
1763695908.8370326,forward,-33,-35,311.375,15,22
1763695908.8871453,forward,-33,-36,311.4375,15,22
1763695908.9372582,forward,-35,-35,311.5625,15,23
