time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763695975.867606,forward,-44,-42,304.6875,20,23
1763695975.9177213,forward,-44,-42,304.625,20,23
1763695975.9678378,forward,-44,-44,304.6875,20,23
1763695976.0179534,forward,-43,-42,304.5625,20,23
1763695976.0680666,forward,-43,-43,304.5625,20,23
1763695976.11818,forward,-44,-44,304.5,20,24
1763695976.1682951,forward,-45,-44,304.375,20,24
1763695976.2184105,forward,-44,-43,304.4375,20,24
1763695976.2685366,forward,-45,-43,304.375,20,24
1763695976.3186545,forward,-44,-43,304.4375,20,25
1763695976.368769,forward,-44,-45,304.4375,20,25
1763695976.4188821,forward,-43,-45,304.6875,20,25
1763695976.468996,forward,-43,-46,304.75,20,25
1763695976.5191095,forward,-44,-46,304.8125,20,25
1763695976.5692253,forward,-44,-46,304.875,20,25
1763695976.6193416,forward,-45,-46,304.875,20,25
1763695976.6694572,forward,-45,-44,304.875,20,25
1763695976.7195709,forward,-45,-45,305.0,20,25
1763695976.7696843,forward,-44,-46,305.0,20,25
1763695976.8198,forward,-44,-44,305.0,20,25
1763695976.869914,forward,-45,-46,304.9375,20,25
1763695976.920029,forward,-44,-44,304.9375,20,25
1763695976.970145,forward,-44,-47,304.9375,20,25
1763695977.0202682,forward,-44,-46,304.9375,20,25
1763695977.0703835,forward,-45,-45,304.9375,20,25
1763695977.1204977,forward,-45,-45,304.9375,20,25
1763695977.1706133,forward,-44,-46,304.9375,20,25
1763695977.2207289,forward,-45,-46,304.9375,20,25
1763695977.2708428,forward,-45,-45,304.9375,20,25
1763695977.3209574,forward,-46,-45,304.9375,20,25
1763695977.371073,forward,-45,-45,304.8125,20,25
1763695977.4211864,forward,-47,-48,304.875,20,25
1763695977.471302,forward,-45,-46,304.875,20,25
1763695977.5214157,forward,-45,-45,304.875,20,25
1763695977.571529,forward,-45,-46,304.8125,20,25
1763695977.6216452,forward,-45,-45,304.75,20,25
1763695977.6717603,forward,-46,-44,304.75,20,25
1763695977.7218754,forward,-45,-45,304.6875,20,25
1763695977.7719903,forward,-45,-45,304.75,20,25
1763695977.8221054,forward,-44,-46,304.875,20,25
1763695977.8722196,forward,-44,-46,305.0625,20,25
1763695977.9223514,forward,-44,-44,305.125,20,25
1763695977.972467,forward,-44,-46,305.1875,20,24
1763695978.0225823,forward,-44,-46,305.25,20,24
1763695978.0726976,forward,-46,-44,305.1875,20,24
1763695978.1228118,forward,-45,-44,305.1875,20,24
1763695978.1729283,forward,-43,-45,305.25,20,23
1763695978.2230434,forward,-44,-43,305.3125,20,23
1763695978.2731571,forward,-44,-42,305.25,20,23
1763695978.3232722,forward,-44,-43,305.1875,20,22
1763695978.3733861,forward,-43,-42,305.125,20,22
1763695978.4234967,forward,-43,-43,305.0625,20,22
1763695978.4736118,forward,-44,-42,305.0625,20,22
1763695978.5237288,forward,-43,-41,305.0,20,22
1763695978.5738437,forward,-44,-41,304.9375,20,22
1763695978.6239583,forward,-43,-42,304.9375,20,22
1763695978.674073,forward,-44,-42,304.875,20,22
1763695978.7241871,forward,-43,-42,304.875,20,22
1763695978.7743025,forward,-43,-42,304.8125,20,22
1763695978.8244178,forward,-44,-41,304.6875,20,22
1763695978.8745325,forward,-43,-43,304.6875,20,22
1763695978.9246454,forward,-43,-40,304.5625,20,22
1763695978.9747596,forward,-44,-42,304.625,20,22
1763695979.0248735,forward,-43,-42,304.5625,20,22
1763695979.0749857,forward,-43,-41,304.4375,20,22
1763695979.1250966,forward,-44,-42,304.4375,20,22
1763695979.1752095,forward,-46,-43,304.3125,20,23
1763695979.22532,forward,-44,-42,304.25,20,23
1763695979.275432,forward,-43,-43,304.3125,20,23
1763695979.3255432,forward,-42,-43,304.4375,20,23
1763695979.3756561,forward,-41,-43,304.5625,20,23
1763695979.4257646,forward,-42,-43,304.625,20,23
1763695979.4758756,forward,-42,-43,304.625,20,23
1763695979.5259895,forward,-44,-43,304.75,20,23
1763695979.576101,forward,-43,-42,304.6875,20,23
1763695979.6262126,forward,-43,-44,304.625,20,23
1763695979.6763222,forward,-44,-43,304.625,20,23
1763695979.7264335,forward,-44,-43,304.6875,20,23
1763695979.7765443,forward,-43,-43,304.6875,20,23
1763695979.8266551,forward,-43,-43,304.625,20,23
1763695979.8767648,forward,-44,-42,304.5625,20,23
1763695979.926877,forward,-43,-43,304.5625,20,23
1763695979.976988,forward,-43,-43,304.4375,20,23
1763695980.027099,forward,-44,-44,304.4375,20,23
1763695980.0772097,forward,-44,-43,304.375,20,24
1763695980.1273212,forward,-44,-43,304.3125,20,24
1763695980.1774516,forward,-44,-44,304.375,20,24
1763695980.227561,forward,-44,-45,304.375,20,24
1763695980.2776716,forward,-45,-44,304.375,20,25
1763695980.327783,forward,-45,-45,304.25,20,25
1763695980.3778934,forward,-44,-46,304.25,20,25
1763695980.4280019,forward,-44,-46,304.1875,20,25
1763695980.478111,forward,-45,-46,304.1875,20,26
1763695980.5282218,forward,-45,-50,304.3125,20,26
1763695980.5783334,forward,-46,-44,304.3125,20,26
1763695980.6284437,forward,-46,-46,304.25,20,27
1763695980.678554,forward,-47,-47,304.25,20,27
1763695980.7286656,forward,-46,-47,304.25,20,27
1763695980.7787764,forward,-45,-50,304.4375,20,27
1763695980.828889,forward,-45,-50,304.625,20,27
1763695980.879002,forward,-45,-50,304.75,20,27
1763695980.92912,forward,-46,-49,304.875,20,27
1763695980.979234,forward,-50,-52,304.9375,20,27
1763695981.0293458,forward,-46,-49,305.0,20,27
1763695981.0794566,forward,-47,-48,305.0625,20,27
1763695981.1295683,forward,-46,-49,305.0625,20,27
1763695981.179681,forward,-46,-49,305.1875,20,27
1763695981.2297964,forward,-46,-49,305.1875,20,27
1763695981.2799182,forward,-46,-49,305.1875,20,26
1763695981.3300464,forward,-46,-49,305.1875,20,26
1763695981.380162,forward,-46,-48,305.1875,20,26
1763695981.4302738,forward,-47,-48,305.25,20,25
1763695981.480388,forward,-46,-46,305.125,20,25
1763695981.5305028,forward,-45,-46,305.1875,20,25
1763695981.5806177,forward,-44,-46,305.25,20,24
1763695981.6307316,forward,-46,-46,305.1875,20,24
1763695981.6808536,forward,-46,-44,305.1875,20,24
1763695981.730968,forward,-45,-44,305.0625,20,24
1763695981.781083,forward,-44,-44,305.0,20,24
1763695981.831199,forward,-44,-44,305.0,20,24
1763695981.8813124,forward,-44,-45,305.0,20,24
1763695981.9314246,forward,-44,-44,305.0625,20,24
1763695981.9815357,forward,-45,-43,304.9375,20,24
1763695982.0316455,forward,-44,-43,304.875,20,24
1763695982.0817559,forward,-46,-43,304.8125,20,24
1763695982.1318648,forward,-44,-43,304.8125,20,24
1763695982.181975,forward,-44,-45,304.875,20,24
1763695982.2320845,forward,-43,-45,305.0625,20,24
1763695982.2821946,forward,-43,-42,305.125,20,24
1763695982.3323045,forward,-44,-45,305.1875,20,24
1763695982.3824134,forward,-43,-45,305.1875,20,23
1763695982.432519,forward,-44,-44,305.25,20,23
1763695982.4826288,forward,-45,-44,305.25,20,23
1763695982.5327365,forward,-44,-43,305.1875,20,22
1763695982.5828466,forward,-44,-42,305.1875,20,22
1763695982.6329567,forward,-43,-42,305.1875,20,22
1763695982.6830726,forward,-43,-41,305.125,20,22
1763695982.7331846,forward,-46,-43,305.0625,20,22
1763695982.7832942,forward,-43,-41,305.0,20,22
1763695982.833404,forward,-42,-42,305.0,20,22
1763695982.8835137,forward,-43,-41,304.875,20,22
1763695982.9336236,forward,-42,-42,304.875,20,22
1763695982.9837348,forward,-43,-42,304.8125,20,22
1763695983.0338447,forward,-43,-39,304.8125,20,22
1763695983.0839567,forward,-43,-42,304.8125,20,22
1763695983.134066,forward,-43,-42,304.75,20,22
1763695983.1841757,forward,-44,-42,304.75,20,22
1763695983.2342865,forward,-43,-44,304.625,20,22
1763695983.2843966,forward,-44,-42,304.5,20,22
1763695983.3345068,forward,-43,-42,304.5625,20,22
1763695983.3846195,forward,-44,-41,304.5,20,22
1763695983.434728,forward,-43,-41,304.5,20,23
1763695983.484839,forward,-43,-42,304.375,20,23
1763695983.5349498,forward,-44,-40,304.25,20,23
1763695983.5850601,forward,-43,-43,304.125,20,23
1763695983.6351714,forward,-43,-43,304.125,20,24
1763695983.6852822,forward,-44,-44,304.25,20,24
1763695983.7353935,forward,-41,-44,304.4375,20,24
1763695983.7855031,forward,-43,-43,304.4375,20,25
1763695983.8356135,forward,-43,-45,304.5,20,25
1763695983.8857238,forward,-44,-45,304.5625,20,25
1763695983.9358416,forward,-44,-46,304.5625,20,25
1763695983.9859536,forward,-45,-47,304.6875,20,25
1763695984.0360668,forward,-46,-46,304.6875,20,25
1763695984.0861785,forward,-44,-46,304.6875,20,25
1763695984.1362898,forward,-44,-46,304.8125,20,25
1763695984.1864,forward,-45,-43,304.8125,20,25
1763695984.2365117,forward,-44,-46,304.75,20,25
1763695984.2866232,forward,-45,-46,304.75,20,25
1763695984.3367345,forward,-45,-46,304.75,20,25
1763695984.386845,forward,-45,-45,304.6875,20,25
1763695984.4369535,forward,-46,-45,304.6875,20,25
1763695984.4870648,forward,-45,-46,304.75,20,25
1763695984.537175,forward,-45,-46,304.75,20,25
1763695984.5872862,forward,-48,-45,304.75,20,25
1763695984.6374393,forward,-44,-47,304.8125,20,25
1763695984.6875505,forward,-46,-46,304.75,20,25
1763695984.7376606,forward,-45,-46,304.6875,20,25
1763695984.7877705,forward,-46,-47,304.6875,20,25
1763695984.8378813,forward,-45,-49,304.6875,20,25
1763695984.8879936,forward,-43,-43,304.75,20,25
1763695984.938105,forward,-45,-44,304.75,20,25
1763695984.9882152,forward,-49,-47,304.625,20,25
1763695985.0383399,forward,-46,-45,304.5625,20,25
1763695985.0884516,forward,-45,-46,304.5625,20,25
1763695985.138563,forward,-44,-46,304.6875,20,25
1763695985.1886737,forward,-43,-46,304.875,20,25
1763695985.2387843,forward,-44,-45,304.875,20,25
1763695985.288897,forward,-44,-46,305.0,20,25
1763695985.339009,forward,-45,-45,305.0625,20,25
1763695985.3891253,forward,-45,-46,305.0625,20,25
1763695985.4392397,forward,-45,-46,305.125,20,24
1763695985.4893568,forward,-45,-45,305.1875,20,24
1763695985.5394711,forward,-45,-45,305.1875,20,24
1763695985.5895872,forward,-44,-45,305.1875,20,24
1763695985.639703,forward,-44,-44,305.1875,20,23
1763695985.6898148,forward,-43,-44,305.125,20,23
1763695985.739926,forward,-45,-44,305.0625,20,23
1763695985.7900367,forward,-44,-43,305.0,20,23
1763695985.840149,forward,-44,-43,304.9375,20,23
1763695985.8902602,forward,-44,-44,304.9375,20,23
1763695985.940372,forward,-44,-43,304.9375,20,23
1763695985.9904954,forward,-44,-43,305.0,20,23
1763695986.040609,forward,-44,-44,304.9375,20,23
1763695986.0907202,forward,-44,-43,304.9375,20,23
1763695986.1408308,forward,-44,-44,304.9375,20,23
1763695986.1909428,forward,-44,-43,304.8125,20,23
1763695986.2410543,forward,-44,-45,304.8125,20,23
1763695986.2911654,forward,-44,-43,304.75,20,23
1763695986.3412807,forward,-48,-46,304.75,20,23
1763695986.3914018,forward,-44,-42,304.75,20,23
1763695986.4415119,forward,-44,-42,304.625,20,23
1763695986.4916215,forward,-46,-42,304.5,20,23
1763695986.541731,forward,-44,-42,304.4375,20,24
1763695986.5918427,forward,-44,-44,304.5625,20,24
1763695986.6419528,forward,-42,-44,304.6875,20,24
1763695986.6920633,forward,-43,-43,304.6875,20,24
1763695986.7421741,forward,-43,-45,304.8125,20,24
1763695986.7922862,forward,-43,-45,304.8125,20,24
1763695986.8423965,forward,-45,-45,304.875,20,24
1763695986.8925068,forward,-44,-45,304.9375,20,24
1763695986.9426196,forward,-45,-45,304.9375,20,24
1763695986.9927654,forward,-45,-44,304.9375,20,24
1763695987.0428782,forward,-43,-44,305.0,20,24
1763695987.0929887,forward,-44,-44,305.0,20,24
1763695987.1430988,forward,-43,-45,305.0,20,24
1763695987.1932096,forward,-45,-44,304.875,20,24
1763695987.2433212,forward,-45,-45,304.875,20,24
1763695987.293431,forward,-44,-44,304.8125,20,24
1763695987.3435416,forward,-44,-44,304.75,20,24
1763695987.3936524,forward,-44,-45,304.75,20,24
1763695987.4437597,forward,-44,-45,304.8125,20,24
1763695987.4938717,forward,-45,-44,304.75,20,24
1763695987.5439823,forward,-45,-45,304.8125,20,24
1763695987.594093,forward,-45,-45,304.875,20,24
1763695987.6442053,forward,-45,-44,304.75,20,24
1763695987.6943166,forward,-48,-44,304.75,20,24
1763695987.7444286,forward,-44,-44,304.6875,20,24
1763695987.7945414,forward,-44,-45,304.6875,20,24
1763695987.844654,forward,-44,-43,304.6875,20,24
1763695987.8947666,forward,-44,-43,304.5625,20,24
1763695987.9448783,forward,-46,-47,304.5,20,24
1763695987.9949892,forward,-45,-39,304.4375,20,24
1763695988.0451016,forward,-41,-48,304.5,20,25
1763695988.0952127,forward,-43,-41,304.625,20,25
1763695988.1453226,forward,-46,-48,304.6875,20,25
1763695988.1954324,forward,-43,-45,304.75,20,25
1763695988.2455432,forward,-44,-47,304.8125,20,25
1763695988.2956538,forward,-46,-46,304.875,20,25
1763695988.3457644,forward,-45,-47,304.9375,20,25
1763695988.3958762,forward,-44,-46,305.0,20,25
1763695988.4459858,forward,-45,-45,305.0625,20,25
1763695988.496097,forward,-44,-46,305.0625,20,25
1763695988.546207,forward,-44,-45,305.0625,20,25
1763695988.5963192,forward,-44,-47,305.125,20,24
1763695988.646432,forward,-45,-44,305.0625,20,24
1763695988.6965435,forward,-45,-45,305.0,20,24
1763695988.746653,forward,-45,-43,305.0,20,24
1763695988.796765,forward,-45,-44,304.9375,20,24
1763695988.8468757,forward,-44,-44,304.9375,20,24
1763695988.896985,forward,-43,-46,305.0,20,24
1763695988.947096,forward,-44,-44,304.875,20,24
1763695988.997208,forward,-44,-45,305.0,20,24
1763695989.047319,forward,-44,-45,305.0,20,24
1763695989.0974615,forward,-45,-45,304.9375,20,24
1763695989.1475716,forward,-45,-44,304.875,20,24
1763695989.1976829,forward,-45,-45,304.875,20,24
1763695989.2477934,forward,-45,-43,304.9375,20,24
1763695989.2979038,forward,-44,-43,304.875,20,24
1763695989.3480136,forward,-44,-42,304.8125,20,24
1763695989.3981264,forward,-45,-43,304.75,20,24
1763695989.4482358,forward,-45,-44,304.625,20,24
1763695989.4983466,forward,-47,-47,304.6875,20,24
1763695989.5484624,forward,-43,-44,304.8125,20,24
1763695989.5985782,forward,-43,-43,304.8125,20,24
1763695989.6486921,forward,-43,-45,304.875,20,24
1763695989.698804,forward,-43,-41,304.9375,20,24
1763695989.7489157,forward,-44,-44,305.0,20,24
1763695989.799026,forward,-44,-45,305.0625,20,24
1763695989.8491366,forward,-44,-45,305.125,20,23
1763695989.899248,forward,-44,-45,305.125,20,23
1763695989.9493616,forward,-44,-46,305.125,20,23
1763695989.9994726,forward,-44,-43,305.0625,20,23
1763695990.0495837,forward,-43,-44,305.1875,20,23
1763695990.099696,forward,-43,-42,305.0625,20,23
1763695990.1498072,forward,-44,-43,305.0,20,23
1763695990.1999173,forward,-43,-43,304.9375,20,23
1763695990.2500286,forward,-44,-43,304.875,20,23
1763695990.3001404,forward,-44,-44,304.875,20,23
1763695990.3502512,forward,-44,-43,304.875,20,23
1763695990.400362,forward,-44,-43,304.8125,20,23
1763695990.4504714,forward,-43,-43,304.875,20,23
1763695990.5005832,forward,-44,-43,304.8125,20,23
1763695990.5506961,forward,-44,-45,304.8125,20,23
1763695990.600806,forward,-44,-44,304.75,20,23
1763695990.6509163,forward,-44,-43,304.625,20,23
1763695990.7010286,forward,-45,-44,304.6875,20,23
1763695990.7511399,forward,-44,-41,304.625,20,23
1763695990.8012514,forward,-44,-41,304.5625,20,23
1763695990.8513641,forward,-44,-42,304.5,20,23
1763695990.9014769,forward,-44,-41,304.375,20,24
1763695990.9515884,forward,-44,-44,304.3125,20,24
1763695991.0016987,forward,-43,-44,304.4375,20,24
1763695991.051812,forward,-43,-43,304.5,20,24
1763695991.1019216,forward,-42,-44,304.5625,20,24
1763695991.1520329,forward,-43,-44,304.5625,20,24
1763695991.2021453,forward,-44,-45,304.625,20,24
1763695991.2522564,forward,-44,-45,304.625,20,24
1763695991.3023677,forward,-47,-47,304.75,20,24
1763695991.3524806,forward,-44,-45,304.8125,20,24
1763695991.4025912,forward,-44,-44,304.8125,20,24
1763695991.4527159,forward,-44,-44,304.8125,20,24
1763695991.5028281,forward,-43,-45,304.8125,20,24
1763695991.5529413,forward,-44,-45,304.875,20,24
1763695991.6030543,forward,-44,-41,304.875,20,24
1763695991.6531663,forward,-44,-43,304.75,20,24
1763695991.7032773,forward,-44,-46,304.6875,20,24
1763695991.7533915,forward,-44,-45,304.6875,20,24
1763695991.8035047,forward,-44,-44,304.625,20,24
1763695991.8536174,forward,-44,-45,304.6875,20,24
1763695991.90373,forward,-45,-44,304.6875,20,24
1763695991.953841,forward,-44,-44,304.6875,20,24
1763695992.0039525,forward,-45,-45,304.75,20,24
1763695992.0540643,forward,-44,-44,304.625,20,24
1763695992.1041765,forward,-45,-45,304.625,20,24
1763695992.1542873,forward,-45,-45,304.5625,20,24
1763695992.2043977,forward,-44,-43,304.5625,20,24
1763695992.254509,forward,-44,-44,304.5,20,24
1763695992.3046203,forward,-44,-42,304.5,20,25
1763695992.3547316,forward,-45,-44,304.375,20,25
1763695992.4048426,forward,-45,-44,304.4375,20,25
1763695992.4549532,forward,-44,-45,304.4375,20,25
1763695992.505065,forward,-44,-45,304.5,20,26
1763695992.5551748,forward,-44,-46,304.5625,20,26
1763695992.6052854,forward,-44,-48,304.625,20,26
1763695992.6553974,forward,-45,-48,304.75,20,26
1763695992.7055073,forward,-46,-48,304.8125,20,26
1763695992.7556186,forward,-46,-48,304.875,20,26
1763695992.8057287,forward,-45,-49,305.0625,20,26
1763695992.8558407,forward,-46,-48,305.0625,20,26
1763695992.9059503,forward,-46,-47,305.0625,20,26
1763695992.956066,forward,-45,-48,305.1875,20,26
1763695993.0061781,forward,-45,-49,305.25,20,25
1763695993.0562906,forward,-49,-50,305.25,20,25
1763695993.106401,forward,-46,-45,305.1875,20,25
1763695993.1565127,forward,-45,-45,305.0625,20,25
1763695993.2066236,forward,-45,-46,305.125,20,25
1763695993.2567365,forward,-44,-46,305.125,20,25
1763695993.3068478,forward,-45,-45,305.0625,20,25
1763695993.3569596,forward,-44,-46,305.125,20,25
1763695993.4070697,forward,-44,-46,305.125,20,25
1763695993.4571815,forward,-45,-47,305.125,20,24
1763695993.507294,forward,-46,-46,305.1875,20,24
1763695993.557438,forward,-46,-44,305.125,20,24
1763695993.60755,forward,-45,-44,305.125,20,23
1763695993.6576605,forward,-44,-42,305.0625,20,23
1763695993.7077725,forward,-44,-41,305.0,20,23
1763695993.7578835,forward,-43,-43,304.9375,20,23
1763695993.8079946,forward,-45,-42,304.875,20,23
1763695993.858106,forward,-44,-43,304.8125,20,23
1763695993.9082193,forward,-43,-42,304.875,20,23
1763695993.958331,forward,-42,-41,304.875,20,23
1763695994.008441,forward,-42,-42,304.9375,20,23
1763695994.0585508,forward,-43,-43,304.9375,20,23
1763695994.108661,forward,-43,-42,305.0,20,23
1763695994.1587722,forward,-43,-44,305.0,20,23
1763695994.2088842,forward,-43,-44,305.0625,20,23
1763695994.2589958,forward,-43,-44,305.125,20,23
1763695994.3091054,forward,-44,-44,305.125,20,23
1763695994.3592167,forward,-44,-43,305.125,20,22
1763695994.4093275,forward,-43,-42,305.125,20,22
1763695994.4594376,forward,-43,-42,305.0625,20,22
1763695994.509547,forward,-44,-42,305.0625,20,22
1763695994.559658,forward,-42,-40,304.9375,20,22
1763695994.6097682,forward,-44,-41,304.8125,20,22
1763695994.6598794,forward,-42,-41,304.8125,20,22
1763695994.7099915,forward,-43,-41,304.75,20,22
1763695994.7601018,forward,-42,-43,304.75,20,22
1763695994.8102112,forward,-43,-41,304.75,20,22
1763695994.8603215,forward,-45,-46,304.75,20,22
1763695994.910433,forward,-43,-39,304.75,20,22
1763695994.9605446,forward,-43,-42,304.6875,20,22
1763695995.0106552,forward,-43,-43,304.6875,20,22
1763695995.0607653,forward,-44,-42,304.625,20,22
1763695995.1108751,forward,-44,-42,304.625,20,22
1763695995.160985,forward,-43,-41,304.5625,20,22
1763695995.2110972,forward,-43,-40,304.5,20,23
1763695995.2612092,forward,-43,-41,304.4375,20,23
1763695995.3113196,forward,-43,-44,304.375,20,23
1763695995.3614295,forward,-44,-43,304.3125,20,24
1763695995.4115393,forward,-43,-45,304.375,20,24
1763695995.4616482,forward,-43,-42,304.375,20,24
1763695995.511759,forward,-42,-44,304.375,20,24
1763695995.5618684,forward,-42,-43,304.4375,20,25
1763695995.611979,forward,-44,-45,304.4375,20,25
1763695995.6620896,forward,-43,-46,304.625,20,25
1763695995.7121992,forward,-44,-47,304.6875,20,25
1763695995.7623105,forward,-44,-47,304.8125,20,25
1763695995.8124218,forward,-45,-46,304.875,20,25
1763695995.8625326,forward,-44,-46,304.9375,20,25
1763695995.9127152,forward,-45,-46,304.9375,20,25
1763695995.9628267,forward,-45,-46,304.875,20,25
1763695996.0129488,forward,-44,-47,304.9375,20,25
1763695996.0630603,forward,-45,-45,304.9375,20,25
1763695996.1131713,forward,-45,-45,304.875,20,25
1763695996.1632838,forward,-45,-46,304.875,20,25
1763695996.2133954,forward,-45,-46,304.875,20,25
1763695996.263585,forward,-46,-45,304.875,20,25
1763695996.3137639,forward,-45,-46,304.9375,20,25
1763695996.3639379,forward,-45,-46,304.875,20,25
1763695996.4141138,forward,-44,-47,304.875,20,25
1763695996.464224,forward,-45,-47,304.9375,20,25
1763695996.5143507,forward,-49,-48,304.875,20,25
1763695996.5644631,forward,-46,-45,304.9375,20,25
1763695996.614579,forward,-45,-45,304.875,20,25
1763695996.664691,forward,-45,-44,304.875,20,25
1763695996.714861,forward,-46,-44,304.875,20,25
1763695996.7649722,forward,-45,-45,304.875,20,25
1763695996.8150907,forward,-45,-45,304.875,20,25
1763695996.8652031,forward,-44,-46,304.875,20,25
1763695996.9153159,forward,-44,-45,304.875,20,25
1763695996.9654276,forward,-44,-49,304.9375,20,25
1763695997.0156014,forward,-44,-45,305.0,20,25
1763695997.0657134,forward,-45,-46,305.0,20,25
1763695997.1158245,forward,-45,-47,305.125,20,25
1763695997.1659358,forward,-45,-46,305.1875,20,24
1763695997.2161114,forward,-45,-46,305.25,20,24
1763695997.266287,forward,-44,-45,305.3125,20,24
1763695997.3163998,forward,-44,-45,305.3125,20,23
1763695997.3665125,forward,-44,-44,305.25,20,23
1763695997.4166234,forward,-44,-43,305.25,20,23
1763695997.4667344,forward,-44,-44,305.25,20,22
1763695997.516846,forward,-44,-41,305.125,20,22
1763695997.5669558,forward,-44,-42,305.0625,20,22
1763695997.6170673,forward,-43,-42,305.0,20,22
1763695997.6671777,forward,-43,-42,305.0,20,22
1763695997.7172902,forward,-44,-41,304.9375,20,22
